ID	Line	Book	Chapter	Verse	WordNum	Word	NoDiaWord	VarWord	Strong	RMAC	Lemma	VarianceForm	VarianceType	ImpactCode	ErrorCode	VarCode	Description	Preserved	Corrected	Error	Variance	Context	Inflection	Resolved
431	249	Mat 	9	14	9	τΐ	τι	τι	G5100	X-ASN	τίς							0	0	0	0	0	0	1
432	249	Mat 	9	14	14	ηένο	νηστενομεν	νηστευομεν	G3522	V-PAI-1P	νηστεύω	C	E		Spelling-X	C-E--X	None							
433	249	Mat 	9	14	21	νηέυουσι	νηστευουσιν	νηστευουσιν	G3522	V-PAI-3P	νηστεύω							0	0	0	0	0	0	1
434	250	Mat 	9	15	13	ἐφʼ	εφ'											0	0	0	0	0	0	0
435	250	Mat 	9	15	13	ἐφʼὅσο	εφ'οσον	εφ	G1909	PREP	ἐπί	C	E	C	Spacing-Y	C-E-C-Y	None							
436	250	Mat 	9	15	14	μεʼ	μετ'	μετ	G3326	PREP	μετά	PC	V	C	Punctuation-P	PC-V-C-P	None							
437	250	Mat 	9	15	15	μεʼ	μετ'											0	0	0	0	0	0	0
438	250	Mat 	9	15	22	ὅτʼἃ	οτ'αν	οταν	G3752	CONJ	ὅταν	PC	V		Spelling-X	PC-V--X	None							
439	250	Mat 	9	15	23	ὅτʼἃ	οτ'αν											0	0	0	0	0	0	0
440	250	Mat 	9	15	24	ἀπʼ	απ'	απ	G575	PREP	ἀπό	PC	V		Punctuation-P	PC-V--P	None							
441	250	Mat 	9	15	25	ἀπʼ	απ'											0	0	0	0	0	0	0
442	250	Mat 	9	15	30	ηέυσυσι	νηστευσυσιν	νηστευσουσιν	G3522	V-FAI-3P	νηστεύω	C	E		Spelling-X	C-E--X	None							
443	253	Mat 	9	18	23	ἐϖ̓	επ̓											0	0	0	0	0	0	0
444	253	Mat 	9	18	23	ἐϖ̓ἀυ	επ̓αυτην	επ	G1909	PREP	ἐπί	C	E		Spacing-Y	C-E--Y	None							
445	255	Mat 	9	20	4	ἁιμαρροσα	αιμαρροουσα	αιμορροουσα	G131	V-PAP-NSF	αἱμορῥέω	C	E		Spelling-X	C-E--X	None							
446	255	Mat 	9	20	11	κρααίδ	κρασπαιδου											0	0	0	0	0	0	0
447	255	Mat 	9	20	11	κρααίδ	κρασπαιδου	κρασπεδου	G2899	N-GSN	κράσπεδον	PC	V	CI	Spelling-X	PC-V-CI-X	None							
448	256	Mat 	9	21	1	ἔλεγε	ελεγεν	ελεγεν	G3004	V-IAI-3S	λέγω							0	0	0	0	0	0	1
449	256	Mat 	9	21	9	ἷματίσυ	ιματισυ											0	0	0	0	0	0	0
450	256	Mat 	9	21	9	ἷματίσυ	ιματισυ	ιματιου	G2440	N-GSN	ἱμάτιον	C	E		Spelling-X	C-E--X	None							
451	257	Mat 	9	22	4	ἐϖαφεὶς	επστραφεις	επιστραφεις	G1994	V-2APP-NSM	ἐπιστρέφω	C	E		Spelling-X	C-E--X	None							
452	257	Mat 	9	22	8	ιε	ειπεν	ειπεν	G2036	V-2AAI-3S	ἔπω							0	0	0	0	0	0	1
453	257	Mat 	9	22	14	σέσωκέ	σεσωκεν											0	0	0	0	0	0	0
454	257	Mat 	9	22	14	σέσωκέ	σεσωκεν	σεσωκεν	G4982	V-RAI-3S	σώζω	PC	V		None	PC-V--e	None							
455	259	Mat 	9	24	6	ἀπέθανε	απεθανεν	απεθανεν	G599	V-2AAI-3S	ἀποθνήσκω							0	0	0	0	0	0	1
456	260	Mat 	9	25	7	ἐκράτησε	εκρατησεν											0	0	0	0	0	0	0
457	260	Mat 	9	25	7	ἐκράτησε	εκρατησεν	εκρατησε	G2902	V-AAI-3S	κρατέω	PC	V		Spelling-X	PC-V--X	None							
458	263	Mat 	9	28	9	τοφλοί	τοφλοι	τυφλοι	G5185	A-NPM	τυφλός	C	E		Spelling-X	C-E--X	None							
459	265	Mat 	9	30	3	ἀυ	αυτου	αυτου	G846	P-GSM	αὐτός							0	0	0	0	0	0	1
460	266	Mat 	9	31	4	διεφήμησα	διεφημησαν											0	0	0	0	0	0	0
461	266	Mat 	9	31	4	διεφήμησα	διεφημησαν	διεφημισαν	G1310	V-AAI-3P	διαφημίζω	PC	V		Spelling-X	PC-V--X	None							
462	267	Mat 	9	32	5	οσήνεγκε	προσηνεγκεν	προσηνεγκεν	G4374	V-AAI-3S	προσφέρω							0	0	0	0	0	0	1
463	270	Mat 	9	35	23	ϑεραπένω	θεραπενων											0	0	0	0	0	0	0
464	270	Mat 	9	35	23	ϑεραπένω	θεραπενων	θεραπευων	G2323	V-PAP-NSM	θεραπεύω	PC	V		Spelling-X	PC-V--X	None							
465	271	Mat 	9	36	5	ἐλαγχήη	εσπλαγχνησθη											0	0	0	0	0	0	0
466	271	Mat 	9	36	5	ἐλαγχήη	εσπλαγχνησθη	εσπλαγχνισθη	G4697	V-AOI-3S	σπλαγχνίζομαι	PC	V		Spelling-X	PC-V--X	None							
467	273	Mat 	9	38	8	κ	εκ	εκ	G1537	PREP	ἐκ							0	0	0	0	0	0	1
468	273	Mat 	9	38	9	βάλῃ	βαλη	βαλη	G906	V-2AAS-3S	βάλλω							0	0	0	0	0	0	1
469	274	Mat 	10	1	10	κατὰ	κατα	κατα	G2596	PREP	κατά							0	0	0	0	0	0	1
470	275	Mat 	10	2	7		εστιν	εστιν	G2076	V-PXI-3S	εἰμί							0	0	0	0	0	0	1
471	275	Mat 	10	2	12	λεγόμος	λεγομμενος	λεγομενος	G3004	V-PPP-NSM	λέγω	C	E		Spelling-X	C-E--X	None							
472	275	Mat 	10	2	19	ἰάλωϐος	ιαλωβος	ιακωβος	G2385	N-NSM	Ἰάκωβος	C	E		Spelling-X	C-E--X	None							
473	276	Mat 	10	3	17	θαδδtος	θαδδtαιος	θαδδαιος	G2280	N-NSM	Θαδδαῖος	C	E		Spelling-X	C-E--X	None							
474	278	Mat 	10	5	18	σαμαριῶ	σαμαριτων											0	0	0	0	0	0	0
475	278	Mat 	10	5	18	σαμαριῶ	σαμαριτων	σαμαρειτων	G4541	N-GPM	Σαμαρείτης	PC	V		Spelling-X	PC-V--X	None							
476	279	Mat 	10	6	10	ἰοραὴλ	ιοραηλ	ισραηλ	G2474	N-PRI	Ἰσραήλ	C	E		Spelling-X	C-E--X	None							
477	281	Mat 	10	8	11	δωρεὰμ	δωρεαμ	δωρεαν	G1432	ADV	δωρεάν	C	E		Spelling-X	C-E--X	None							
478	282	Mat 	10	9	2	κτύσῃε	κτυσησθε	κτησησθε	G2932	V-ADS-2P	κτάομαι	C	E		Spelling-X	C-E--X	None							
479	283	Mat 	10	10	17	ροφῆς	πρροφης	τροφης	G5160	N-GSF	τροφή	C	E		Spelling-X	C-E--X	None							
480	284	Mat 	10	11	3	δʼ	δ'											0	0	0	0	0	0	0
481	284	Mat 	10	11	3	δʼ	δ'	δ	G1161	CONJ	δέ	PC	V		Punctuation-P	PC-V--P	None							
482	284	Mat 	10	11	14		εστιν	εστιν	G2076	V-PXI-3S	εἰμί							0	0	0	0	0	0	1
483	284	Mat 	10	11	15		και	και	G2532	CONJ	καί							0	0	0	0	0	0	1
484	284	Mat 	10	11	16	ἐκ	εκει	εκει	G1563	ADV	ἐκεῖ							0	0	0	0	0	0	1
485	286	Mat 	10	13	12	ἐϖ͗	επ'											0	0	0	0	0	0	0
486	286	Mat 	10	13	12	ἐϖ͗ἀυ	επ'αυτην	επ	G1909	PREP	ἐπί	C	E		Spacing-Y	C-E--Y	None							
487	287	Mat 	10	14	14	ὁικαίς	οικαις	οικιας	G3614	N-GSF	οἰκία	C	E		Spelling-X	C-E--X	None							
488	288	Mat 	10	15	9	γομόῤῥη	γομορρουη	γομορρων	G1116	N-GPN	Γόμορῥα	C	E		Spelling-X	C-E--X	None							
489	289	Mat 	10	16	11		υν	ουν	G3767	CONJ	οὖν	C	E		Spelling-X	C-E--X	None							
490	290	Mat 	10	17	1	oσέχετε	πρoσεχετε	προσεχετε	G4337	V-PAM-2P	προσέχω	C	E		Translation-T	C-E--T	None							
491	290	Mat 	10	17	6	αδώσουσι	παραδωσουσιν	παραδωσουσιν	G3860	V-FAI-3P	παραδίδωμι							0	0	0	0	0	0	1
492	292	Mat 	10	19	1	ὅἂ	οτ᾽αν											0	0	0	0	0	0	0
493	292	Mat 	10	19	1	ὅ	οτ᾽	οταν	G3752	CONJ	ὅταν	C	E		Spacing-Y	C-E--Y	None							
494	296	Mat 	10	23	1	ὅτ͗ἂ	οτ'αν											0	0	0	0	0	0	0
495	296	Mat 	10	23	1	ὅτ͗ἂ	οτ'αν	οταν	G3752	CONJ	ὅταν	PC	V		Punctuation-P	PC-V--P	None							
496	299	Mat 	10	26	7	ἐι	εστιν	εστιν	G2076	V-PXI-3S	εἰμί							0	0	0	0	0	0	1
497	300	Mat 	10	27	6	σκοεΐᾳ	σκοτεια											0	0	0	0	0	0	0
498	300	Mat 	10	27	6	σκοεΐᾳ	σκοτεια	σκοτια	G4653	N-DSF	σκοτία	PC	V		Spelling-X	PC-V--X	None							
499	300	Mat 	10	27	20	δομάτω	δοματων											0	0	0	0	0	0	0
500	300	Mat 	10	27	20	δομάτω	δοματων	δωματων	G1430	N-GPN	δῶμα	PC	V		Spelling-X	PC-V--X	None							
501	301	Mat 	10	28	6	ἀοκτενότω	αποκτενοντων											0	0	0	0	0	0	0
502	301	Mat 	10	28	6	ἀοκτενότω	αποκτενοντων	αποκτεινοντων	G615	V-PAP-GPM	ἀποκτείνω	PC	V		Spelling-X	PC-V--X	None							
503	301	Mat 	10	28	15	φοϐήη	φοβηξητε	φοβηθητε	G5399	V-AOM-2P	φοβέω	C	E		Spelling-X	C-E--X	None							
504	302	Mat 	10	29	5	ωλτ	πωλειταις	πωλειται	G4453	V-PPI-3S	πωλέω	C	E		Spelling-X	C-E--X	None							
505	303	Mat 	10	30	10	ἐισὶ	εισιν	εισιν	G1526	V-PXI-3P	εἰσί							0	0	0	0	0	0	1
506	304	Mat 	10	31	3	φοϐκθτε	φοβκθητε											0	0	0	0	0	0	0
507	304	Mat 	10	31	3	φοϐκθτε	φοβκθητε	φοβηθητε	G5399	V-AOM-2P	φοβέω	PC	V	C	Printing-Z	PC-V-C-Z	None							
508	304	Mat 	10	31	7	ἡμς	ημεις	ημεις	G2249	P-1NP	ἐγώ							0	0	0	0	0	0	1
509	305	Mat 	10	32	3	ὅ	ος	ος	G3739	R-NSM	ὅς							0	0	0	0	0	0	1
510	305	Mat 	10	32	4	ς	τις	τις	G5101	I-NSM	τίς							0	0	0	0	0	0	1
511	306	Mat 	10	33	2	τἂ	ταν											0	0	0	0	0	0	0
512	306	Mat 	10	33	2	τἂ	ταν	αν	G302	PRT	ἄν	PC	V	CI	Translation-T	PC-V-CI-T	None							
513	307	Mat 	10	34	6	ἐρ	ερηνην	ειρηνην	G1515	N-ASF	εἰρήνη	C	E		Spelling-X	C-E--X	None							
514	311	Mat 	10	38	13	ἔι	εστιν	εστιν	G2076	V-PXI-3S	εἰμί							0	0	0	0	0	0	1
515	313	Mat 	10	40	4	ἐμὴ	εμη	εμη	G1699	S-1NSF	ἐμός							0	0	0	0	0	0	1
516	315	Mat 	10	42	20	ἀπολέσ	απολεσει	απολεσει	G622	V-FAI-3S	ἀπόλλυμι							0	0	0	0	0	0	1
517	320	Mat 	11	5	2	ἀναβλέουσι	αναβλεπουσιν											0	0	0	0	0	0	0
518	320	Mat 	11	5	2	ἀναβλέουσι	αναβλεπουσιν	αναβλεπουσι	G308	V-PAI-3P	ἀναβλέπω	PC	V	I	Spelling-X	PC-V-I-X	None							
519	320	Mat 	11	5	5	περιπατοῦσι	περιπατουσιν	περιπατουσιν	G4043	V-PAP-DPM	περιπατέω							0	0	0	0	0	0	1
520	320	Mat 	11	5	10	ἀκούουσι	ακουουσιν	ακουουσιν	G191	V-PAI-3P	ἀκούω							0	0	0	0	0	0	1
521	325	Mat 	11	10	3	ιν	εξιν	εξιν	G1838	N-ASF	ἕξις							0	0	0	0	0	0	1
522	325	Mat 	11	10	9	ἀοέω	αποοστελλω	αποστελλω	G649	V-PAI-1S	ἀποστέλλω	C	E		Spelling-X	C-E--X	None							
523	326	Mat 	11	11	5	ἐγεὶγερτ	εγειγερται											0	0	0	0	0	0	0
524	326	Mat 	11	11	5	ἐγεὶγερτ	εγειγερται	εγηγερται	G1453	V-RPI-3S	ἐγείρω	PC	V		Spelling-X	PC-V--X	None							
525	331	Mat 	11	16	8		εστιν	εστιν	G2076	V-PXI-3S	εἰμί							0	0	0	0	0	0	1
526	331	Mat 	11	16	14	ροσφωνοῦσι	προσφωνουσιν	προσφωνουσιν	G4377	V-PAI-3P	προσφωνέω							0	0	0	0	0	0	1
527	332	Mat 	11	17	3	ἠυλίσα	ηυλισαμεν											0	0	0	0	0	0	0
528	332	Mat 	11	17	3	ἠυλίσα	ηυλισαμεν	ηυλησαμεν	G832	V-AAI-1P	αὐλέω	PC	V		Spelling-X	PC-V--X	None							
529	333	Mat 	11	18	1	ἦλθε	ηλθεν	ηλθεν	G2064	V-2AAI-3S	ἔρχομαι							0	0	0	0	0	0	1
530	333	Mat 	11	18	4	μή	μη	μη	G3361	PRT-N	μή							0	0	0	0	0	0	1
531	333	Mat 	11	18	5		τε	τε	G5037	PRT	τέ							0	0	0	0	0	0	1
532	333	Mat 	11	18	7	μή	μη	μη	G3361	PRT-N	μή							0	0	0	0	0	0	1
533	333	Mat 	11	18	8		τε	τε	G5037	PRT	τέ							0	0	0	0	0	0	1
534	333	Mat 	11	18	11	λέγουσι	λεγουσιν	λεγουσιν	G3004	V-PAI-3P	λέγω							0	0	0	0	0	0	1
535	333	Mat 	11	18	12	ὅτι	οτι	οτι	G3754	CONJ	ὅτι							0	0	0	0	0	0	1
536	336	Mat 	11	21	3	χοραζεὶ	χοραζειν											0	0	0	0	0	0	0
537	336	Mat 	11	21	3	χοραζεὶ	χοραζειν	χοραζιν	G5523	N-PRI	Χοραζίν	PC	V	I	Spelling-X	PC-V-I-X	None							
538	338	Mat 	11	23	11	καταβϊβαήσκ	καταβιβασθησκ	καταβιβασθηση	G2601	V-FPI-2S	καταβιβάζω	C	E		Spelling-X	C-E--X	None							
539	344	Mat 	11	29	5	ἐφʼ	εφ'											0	0	0	0	0	0	0
540	344	Mat 	11	29	5	ἐφʼ	εφ'	εφ	G1909	PREP	ἐπί	PC	V		Punctuation-P	PC-V--P	None							
541	344	Mat 	11	29	9	ἀϖʼ	απ'											0	0	0	0	0	0	0
542	344	Mat 	11	29	9	ἀϖʼ	απ'	απ	G575	PREP	ἀπό	PC	V		Punctuation-P	PC-V--P	None							
543	346	Mat 	12	1	9	σάϐϐασιν	σαββασιν	σαββασιν	G4521	N-DPN	σάββατον							0	0	0	0	0	0	1
1	347	Mat 	12	2	14	ἔξε	εξεεστιν											0	0	0	0	0	0	0
2	347	Mat 	12	2	14	ἔξ	εξεξν	εξεστιν	G1832	V-PQI-3S	ἔξεστι	C	E		Translation-T	C-E--T	None							
3	348	Mat 	12	3	8	ἐϖοίησεν	εποιησεν	εποιησεν	G4160	V-AAI-3S	ποιέω							0	0	0	0	0	0	1
4	348	Mat 	12	3	14	μετʼ	μετ'											0	0	0	0	0	0	0
5	348	Mat 	12	3	14	μετʼ	μετ'	μετ	G3326	PREP	μετά	PC	V	C	Punctuation-P	PC-V-C-P	None							
6	349	Mat 	12	4	22	μεʼ	μετ'											0	0	0	0	0	0	0
7	349	Mat 	12	4	22	μεʼ	μετ'	μετ	G3326	PREP	μετά	PC	V	C	Punctuation-P	PC-V-C-P	None							
8	349	Mat 	12	4	24	ἐιμὴ	ειμη	ει	G1488	V-PXI-2S	εἰμί	C	E		Spacing-Y	C-E--Y	None							
9	349	Mat 	12	4	26	ἱερεῦσιν	ιερευσιν	ιερευσι	G2409	N-DPM	ἱερεύς	PC	V	I	Spelling-X	PC-V-I-X	None							
10	349	Mat 	12	4	27	ἱερεῦσιν	ιερευσιν											0	0	0	0	0	0	0
11	350	Mat 	12	5	16	βεβηλοῦσι	βεβηλουσιν											0	0	0	0	0	0	0
12	350	Mat 	12	5	16	βεβηλοῦσι	βεβηλουσιν	βεβηλουσι	G953	V-PAI-3P	βεβηλόω	PC	V		Spelling-X	PC-V--X	None							
13	350	Mat 	12	5	19	ἐισι	εισιν	εισιν	G1526	V-PXI-3P	εἰσί							0	0	0	0	0	0	1
14	352	Mat 	12	7	6	ἔλεοσ	ελεος	ελεος	G1656	N-NSM	ἔλεος							0	0	0	0	0	0	1
15	353	Mat 	12	8	3	ἐι	εστιν	εστιν	G2076	V-PXI-3S	εἰμί							0	0	0	0	0	0	1
16	355	Mat 	12	10	14	ἔξει	εξεστιν	εξεστιν	G1832	V-PQI-3S	ἔξεστι							0	0	0	0	0	0	1
17	355	Mat 	12	10	16	σάββασι	σαββασιν	σαββασιν	G4521	N-DPN	σάββατον							0	0	0	0	0	0	1
18	357	Mat 	12	12	1	πώσῳ	πωσω											0	0	0	0	0	0	0
19	357	Mat 	12	12	1	πώσῳ	πωσω	ποσω	G4214	Q-DSN	πόσος	PC	V	C	Spelling-X	PC-V-C-X	None							
20	357	Mat 	12	12	7	ἔξει	εξεστιν	εξεστιν	G1832	V-PQI-3S	ἔξεστι							0	0	0	0	0	0	1
21	357	Mat 	12	12	9	σάββασι	σαββασιν	σαββασιν	G4521	N-DPN	σάββατον							0	0	0	0	0	0	1
22	358	Mat 	12	13	10	έτεινε	εξετεινεν											0	0	0	0	0	0	0
23	358	Mat 	12	13	10	έτεινε	εξετεινεν	εξετεινε	G1614	V-AAI-3S	ἐκτείνω	PC	V		Spelling-X	PC-V--X	None							
24	358	Mat 	12	13	12	ἀοκαάη	αποκατασθη											0	0	0	0	0	0	0
25	358	Mat 	12	13	12	ἀοκαάη	αποκατασθη	απο	None	None	None				None	---e	None							
26	359	Mat 	12	14	6	ἔλα	ελα	ελαβον	G2983	V-2AAI-3P	λαμβάνω	C	E		Spacing-Y	C-E--Y	None							
27	359	Mat 	12	14	7	κατʼ	κατ'											0	0	0	0	0	0	0
28	359	Mat 	12	14	7	βο	βον	ελαβον	G2983	V-2AAI-3P	λαμβάνω	C	E		Spacing-Y	C-E--Y	None							
29	359	Mat 	12	14	8	κατʼ	κατ'	κατ	G2596	PREP	κατά	PC	V	C	Spelling-X	PC-V-C-X	None							
30	363	Mat 	12	18	20	ἐπʼ	επ'											0	0	0	0	0	0	0
31	363	Mat 	12	18	20	ἐπʼ	επ'	επ	G1909	PREP	ἐπί	PC	V		Diacritic-D	PC-V--D	None							
32	366	Mat 	12	21	7	ἐλισι	ελπιουσιν	ελπιουσιν	G1679	V-FAI-3P-ATT	ἐλπίζω							0	0	0	0	0	0	1
33	367	Mat 	12	22	2	οσκηνέχθη	προσκηνεχθη											0	0	0	0	0	0	0
34	367	Mat 	12	22	2	οσκηνέ	προσκηνε	προσηνεχθη	G4374	V-API-3S	προσφέρω	C	E		Spacing-Y	C-E--Y	None							
35	367	Mat 	12	22	3	χθη	χθη	προσηνεχθη	G4374	V-API-3S	προσφέρω	C	E		Spacing-Y	C-E--Y	None							
36	369	Mat 	12	24	8	ἐκϐάὰ	εκβαλλειτα	εκβαλλει	G1544	V-PAI-3S	ἐκβάλλω	C	E		Spacing-Y	C-E--Y	None							
37	369	Mat 	12	24	10	ἐιμὴ	ειμη	ει	G1488	V-PXI-2S	εἰμί	C	E		Spacing-Y	C-E--Y	None							
38	370	Mat 	12	25	13	καθʼ	καθ'											0	0	0	0	0	0	0
39	370	Mat 	12	25	13	καθʼ	καθ'	καθ	G2596	PREP	κατά	PC	V		Punctuation-P	PC-V--P	None							
40	370	Mat 	12	25	22	καθʼ	καθ'											0	0	0	0	0	0	0
41	370	Mat 	12	25	22	καθʼ	καθ'	καθ	G2596	PREP	κατά	PC	V		Punctuation-P	PC-V--P	None							
42	371	Mat 	12	26	7	ἐκ	εκ	εκ	G1537	PREP	ἐκ							0	0	0	0	0	0	1
43	371	Mat 	12	26	8	βάλλ	βαλλει	βαλλει	G906	V-PAI-3S	βάλλω							0	0	0	0	0	0	1
44	371	Mat 	12	26	9	ἐφʼ	εφ'											0	0	0	0	0	0	0
45	371	Mat 	12	26	9	ἐφʼ	εφ'	εφ	G1909	PREP	ἐπί	PC	V		Punctuation-P	PC-V--P	None							
46	372	Mat 	12	27	14	ἐκβάλλουσι	εκβαλλουσιν	εκβαλλουσιν	G1544	V-PAI-3P	ἐκβάλλω							0	0	0	0	0	0	1
47	373	Mat 	12	28	1	ἐι	ειδε	ειδε	G1492	V-2AAI-3S	εἴδω							0	0	0	0	0	0	1
48	373	Mat 	12	28	11	ἐφʼ	εφ'											0	0	0	0	0	0	0
49	373	Mat 	12	28	11	ἐφʼ	εφ'	εφ	G1909	PREP	ἐπί	PC	V		Punctuation-P	PC-V--P	None							
50	375	Mat 	12	30	4	με	μετ᾽											0	0	0	0	0	0	0
51	375	Mat 	12	30	4	με	μετ᾽	μετ	G3326	PREP	μετά	PC	V		Punctuation-P	PC-V--P	None							
52	375	Mat 	12	30	6	καʼ	κατ'											0	0	0	0	0	0	0
53	375	Mat 	12	30	6	καʼ	κατ'	κατ	G2596	PREP	κατά	PC	V	C	Spelling-X	PC-V-C-X	None							
54	375	Mat 	12	30	7	μοῦ	μου	μου	G3450	P-1GS	ἐγώ							0	0	0	0	0	0	1
55	375	Mat 	12	30	8	ἐι	εστιν	εστιν	G2076	V-PXI-3S	εἰμί							0	0	0	0	0	0	1
56	375	Mat 	12	30	13	με	μετ᾽											0	0	0	0	0	0	0
57	375	Mat 	12	30	13	με	μετ᾽	μετ	G3326	PREP	μετά	PC	V		Punctuation-P	PC-V--P	None							
58	377	Mat 	12	32	3	ἐὰ	εαν	εαν	G1437	COND	ἐάν							0	0	0	0	0	0	1
59	377	Mat 	12	32	14	δʼ	δ'											0	0	0	0	0	0	0
60	377	Mat 	12	32	14	δʼ	δ'	δ	G1161	CONJ	δέ	PC	V		Punctuation-P	PC-V--P	None							
61	377	Mat 	12	32	22	ὀυ	ου	ου	G3739	R-GSM	ὅς							0	0	0	0	0	0	1
62	380	Mat 	12	35	5		των	των	G3588	T-GPF	ὁ							0	0	0	0	0	0	1
63	381	Mat 	12	36	13	ἀοδώσουσι	αποδωσουσιν	αποδωσουσιν	G591	V-FAI-3P	ἀποδίδωμι							0	0	0	0	0	0	1
64	387	Mat 	12	42	24	σολομῶνος	σολομωνος											0	0	0	0	0	0	0
65	387	Mat 	12	42	24	σολομῶνος	σολομωνος	σολομωντος	G4672	N-GSM	Σολομών	PC	V		Spelling-X	PC-V--X	None							
66	387	Mat 	12	42	27	πλσ	πλεισν	πλειον	G4119	A-ASN-C	πλείων	C	E		Spelling-X	C-E--X	None							
67	387	Mat 	12	42	28	σολομῶος	σολομωνος											0	0	0	0	0	0	0
68	387	Mat 	12	42	28	σολομῶος	σολομωνος	σολομωντος	G4672	N-GSM	Σολομών	PC	V		Spelling-X	PC-V--X	None							
69	388	Mat 	12	43	1	Οτʼἂ	οτ'αν											0	0	0	0	0	0	0
70	388	Mat 	12	43	1	Οτʼ	οτ'	οταν	G3752	CONJ	ὅταν	C	E		Translation-T	C-E--T	None							
71	388	Mat 	12	43	11	δʼι	δ'ι											0	0	0	0	0	0	0
72	388	Mat 	12	43	12	δʼι	δ'ι	δι	G1223	PREP	διά	PC	V	C	Punctuation-P	PC-V-C-P	atypical apostrophe on δ intead of ι							
73	388	Mat 	12	43	17	ὀυχʼ	ουχ'											0	0	0	0	0	0	0
74	388	Mat 	12	43	18	ὀυχʼ	ουχ'	ουχ	G3756	PRT-N	οὐ	PC	V	I	Punctuation-P	PC-V-I-P	None							
75	389	Mat 	12	44	11	ἐλθὼ	ελθων	ελθων	G2064	V-2AAP-NSM	ἔρχομαι							0	0	0	0	0	0	1
76	390	Mat 	12	45	5	μεθʼ	μεθ'											0	0	0	0	0	0	0
77	390	Mat 	12	45	5	μεθʼ	μεθ'	μεθ	G3326	PREP	μετά	P	EV	C	Spelling-X	None	None							
78	390	Mat 	12	45	10	οηρότερα	ονηροτερα	πονηροτερα	G4191	A-APN-C	πονηρότερος	C	E		Spelling-X	C-E--X	None							
79	391	Mat 	12	46	9	μηὴρ	μητοηρ	μητηρ	G3384	N-NSF	μήτηρ	C	E		Spelling-X	C-E--X	None							
80	392	Mat 	12	47	1	ιε	ειπεν	ειπεν	G2036	V-2AAI-3S	ἔπω							0	0	0	0	0	0	1
81	392	Mat 	12	47	14	ἐήκασι	εστηκασιν	εστηκασιν	G2476	V-RAI-3P	ἵστημι							0	0	0	0	0	0	1
82	393	Mat 	12	48	4	ιεν	ειπεν	ειπεν	G2036	V-2AAI-3S	ἔπω							0	0	0	0	0	0	1
83	394	Mat 	12	49	17	ἀδελεφοὶ	αδελεφοι	αδελφοι	G80	N-NPM	ἀδελφός	C	E		Spelling-X	C-E--X	None							
84	395	Mat 	12	50	12	ὀρανοῖς	ορανοις	ουρανοις	G3772	N-DPM	οὐρανός	C	E		Spelling-X	C-E--X	None							
85	397	Mat 	13	2	6	ϖοὶ	πολλι											0	0	0	0	0	0	0
86	397	Mat 	13	2	6	ϖοὶ	πολλι	πολ	None	None	None				None	None	None							
87	397	Mat 	13	2	21	ἑήκ	εστηκει											0	0	0	0	0	0	0
88	397	Mat 	13	2	21	ἑήκ	εστηκει	ειστηκει	G2476	V-LAI-3S	ἵστημι	PC	V		Spelling-X	PC-V--X	None							
89	399	Mat 	13	4	8	ἔπεσε	επεσεν	επεσεν	G4098	V-2AAI-3S	πίπτω							0	0	0	0	0	0	1
90	399	Mat 	13	4	13	ἦλϑε	ηλθεν	ηλθεν	G2064	V-2AAI-3S	ἔρχομαι							0	0	0	0	0	0	1
91	400	Mat 	13	5	9	ιχε	ειχεν	ειχεν	G2192	V-IAI-3S	ἔχω							0	0	0	0	0	0	1
92	400	Mat 	13	5	14	ανέτλε	εξανετειλεν											0	0	0	0	0	0	0
93	400	Mat 	13	5	14	ανέτλε	εξανετειλεν	εξανετειλε	G1816	V-AAI-3S	ἐξανατέλλω	PC	V	I	Spelling-X	PC-V-I-X	None							
94	402	Mat 	13	7	8	ἀνέϐησε	ανεβησεν											0	0	0	0	0	0	0
95	402	Mat 	13	7	8	ἀνέϐησε	ανεβησεν	ανεβησαν	G305	V-2AAI-3P	ἀναβαίνω	PC	V		Spelling-X	PC-V--X	None							
96	403	Mat 	13	8	3	ἔπεσα	επεσαν	επεσαν	G4098	V-2AAI-3P	πίπτω							0	0	0	0	0	0	1
97	405	Mat 	13	10	7	διὰ	δια	δια	G1223	PREP	διά							0	0	0	0	0	0	1
98	405	Mat 	13	10	8	τὶ	τι	τι	G5100	X-ASN	τίς							0	0	0	0	0	0	1
99	406	Mat 	13	11	9	γνεῶαι	γνεωναι	γνωναι	G1097	V-2AAN	γινώσκω	C	E		Spelling-X	C-E--X	None							
100	407	Mat 	13	12	16	ἀϖʼ	απ'											0	0	0	0	0	0	0
101	407	Mat 	13	12	16	ἀϖʼ	απ'	απ	G575	PREP	ἀπό	PC	V		Punctuation-P	PC-V--P	None							
102	408	Mat 	13	13	10	βλέουσι	βλεπουσιν	βλεπουσιν	G991	V-PAI-3P	βλέπω							0	0	0	0	0	0	1
103	408	Mat 	13	13	16	σΐουσι	συνιουσιν	συνιουσιν	G4920	V-PAI-3P	συνίημι							0	0	0	0	0	0	1
104	409	Mat 	13	14	3	ἐϖʼ	επ'											0	0	0	0	0	0	0
105	409	Mat 	13	14	3	ἐϖʼ	επ'	επ	G1909	PREP	ἐπί	PC	V		Diacritic-D	PC-V--D	None							
106	409	Mat 	13	14	6	εφητεία	πρεφητεια	προφητεια	G4394	N-NSF	προφητεία	C	E		Spelling-X	C-E--X	None							
