,ImgPageLineNum,ImgPageNum,LineImageFile,LineText,LineTextFile,OCRAccuracy,ReviewComplete,StartBook,StartChapter,StartVerse,Valid
3871,5,99,greek1516_Page_099_Line5.tif,,,,False,,,,True
3872,6,99,greek1516_Page_099_Line6.tif,,,,False,,,,True
3873,7,99,greek1516_Page_099_Line7.tif,,,,False,,,,True
3874,8,99,greek1516_Page_099_Line8.tif,,,,False,,,,True
3875,9,99,greek1516_Page_099_Line9.tif,,,,False,,,,True
3876,10,99,greek1516_Page_099_Line10.tif,,,,False,,,,True
3877,11,99,greek1516_Page_099_Line11.tif,,,,False,,,,True
3878,12,99,greek1516_Page_099_Line12.tif,,,,False,,,,True
3879,13,99,greek1516_Page_099_Line13.tif,,,,False,,,,True
3880,14,99,greek1516_Page_099_Line14.tif,,,,False,,,,True
3881,15,99,greek1516_Page_099_Line15.tif,,,,False,,,,True
3882,16,99,greek1516_Page_099_Line16.tif,,,,False,,,,True
3883,17,99,greek1516_Page_099_Line17.tif,,,,False,,,,True
3884,18,99,greek1516_Page_099_Line18.tif,,,,False,,,,True
3885,19,99,greek1516_Page_099_Line19.tif,,,,False,,,,True
3886,20,99,greek1516_Page_099_Line20.tif,,,,False,,,,True
3887,21,99,greek1516_Page_099_Line21.tif,,,,False,,,,True
3888,22,99,greek1516_Page_099_Line22.tif,,,,False,,,,True
3889,23,99,greek1516_Page_099_Line23.tif,,,,False,,,,True
3890,24,99,greek1516_Page_099_Line24.tif,,,,False,,,,True
3891,25,99,greek1516_Page_099_Line25.tif,,,,False,,,,True
3892,26,99,greek1516_Page_099_Line26.tif,,,,False,,,,True
3893,27,99,greek1516_Page_099_Line27.tif,,,,False,,,,True
3894,28,99,greek1516_Page_099_Line28.tif,,,,False,,,,True
3895,29,99,greek1516_Page_099_Line29.tif,,,,False,,,,True
3896,30,99,greek1516_Page_099_Line30.tif,,,,False,,,,True
3897,31,99,greek1516_Page_099_Line31.tif,,,,False,,,,True
3898,32,99,greek1516_Page_099_Line32.tif,,,,False,,,,True
3899,33,99,greek1516_Page_099_Line33.tif,,,,False,,,,True
3900,34,99,greek1516_Page_099_Line34.tif,,,,False,,,,True
3901,35,99,greek1516_Page_099_Line35.tif,,,,False,,,,True
3902,36,99,greek1516_Page_099_Line36.tif,,,,False,,,,True
3903,37,99,greek1516_Page_099_Line37.tif,,,,False,,,,True
3904,38,99,greek1516_Page_099_Line38.tif,,,,False,,,,True
3905,39,99,greek1516_Page_099_Line39.tif,,,,False,,,,True
3906,1,100,greek1516_Page_100_Line1.tif,,,,False,,,,True
3907,2,100,greek1516_Page_100_Line2.tif,,,,False,,,,True
3908,3,100,greek1516_Page_100_Line3.tif,,,,False,,,,True
3909,4,100,greek1516_Page_100_Line4.tif,,,,False,,,,True
3910,5,100,greek1516_Page_100_Line5.tif,,,,False,,,,True
3911,6,100,greek1516_Page_100_Line6.tif,,,,False,,,,True
3912,7,100,greek1516_Page_100_Line7.tif,,,,False,,,,True
3913,8,100,greek1516_Page_100_Line8.tif,,,,False,,,,True
3914,9,100,greek1516_Page_100_Line9.tif,,,,False,,,,True
3915,10,100,greek1516_Page_100_Line10.tif,,,,False,,,,True
3916,11,100,greek1516_Page_100_Line11.tif,,,,False,,,,True
3917,12,100,greek1516_Page_100_Line12.tif,,,,False,,,,True
3918,13,100,greek1516_Page_100_Line13.tif,,,,False,,,,True
3919,14,100,greek1516_Page_100_Line14.tif,,,,False,,,,True
3920,15,100,greek1516_Page_100_Line15.tif,,,,False,,,,True
3921,16,100,greek1516_Page_100_Line16.tif,,,,False,,,,True
3922,17,100,greek1516_Page_100_Line17.tif,,,,False,,,,True
3923,18,100,greek1516_Page_100_Line18.tif,,,,False,,,,True
3924,19,100,greek1516_Page_100_Line19.tif,,,,False,,,,True
3925,20,100,greek1516_Page_100_Line20.tif,,,,False,,,,True
3926,21,100,greek1516_Page_100_Line21.tif,,,,False,,,,True
3927,22,100,greek1516_Page_100_Line22.tif,,,,False,,,,True
3928,23,100,greek1516_Page_100_Line23.tif,,,,False,,,,True
3929,24,100,greek1516_Page_100_Line24.tif,,,,False,,,,True
3930,25,100,greek1516_Page_100_Line25.tif,,,,False,,,,True
3931,26,100,greek1516_Page_100_Line26.tif,,,,False,,,,True
3932,27,100,greek1516_Page_100_Line27.tif,,,,False,,,,True
3933,28,100,greek1516_Page_100_Line28.tif,,,,False,,,,True
3934,29,100,greek1516_Page_100_Line29.tif,,,,False,,,,True
3935,30,100,greek1516_Page_100_Line30.tif,,,,False,,,,True
3936,31,100,greek1516_Page_100_Line31.tif,,,,False,,,,True
3937,32,100,greek1516_Page_100_Line32.tif,,,,False,,,,True
3938,33,100,greek1516_Page_100_Line33.tif,,,,False,,,,True
3939,34,100,greek1516_Page_100_Line34.tif,,,,False,,,,True
3940,35,100,greek1516_Page_100_Line35.tif,,,,False,,,,True
3941,36,100,greek1516_Page_100_Line36.tif,,,,False,,,,True
3942,37,100,greek1516_Page_100_Line37.tif,,,,False,,,,True
3943,38,100,greek1516_Page_100_Line38.tif,,,,False,,,,True
3944,39,100,greek1516_Page_100_Line39.tif,,,,False,,,,True
3945,1,101,greek1516_Page_101_Line1.tif,,,,False,,,,True
3946,2,101,greek1516_Page_101_Line2.tif,,,,False,,,,True
3947,3,101,greek1516_Page_101_Line3.tif,,,,False,,,,True
3948,4,101,greek1516_Page_101_Line4.tif,,,,False,,,,True
3949,5,101,greek1516_Page_101_Line5.tif,,,,False,,,,True
3950,6,101,greek1516_Page_101_Line6.tif,,,,False,,,,True
3951,7,101,greek1516_Page_101_Line7.tif,,,,False,,,,True
3952,8,101,greek1516_Page_101_Line8.tif,,,,False,,,,True
3953,9,101,greek1516_Page_101_Line9.tif,,,,False,,,,True
3954,10,101,greek1516_Page_101_Line10.tif,,,,False,,,,True
3955,11,101,greek1516_Page_101_Line11.tif,,,,False,,,,True
3956,12,101,greek1516_Page_101_Line12.tif,,,,False,,,,True
3957,13,101,greek1516_Page_101_Line13.tif,,,,False,,,,True
3958,14,101,greek1516_Page_101_Line14.tif,,,,False,,,,True
3959,15,101,greek1516_Page_101_Line15.tif,,,,False,,,,True
3960,16,101,greek1516_Page_101_Line16.tif,,,,False,,,,True
3961,17,101,greek1516_Page_101_Line17.tif,,,,False,,,,True
3962,18,101,greek1516_Page_101_Line18.tif,,,,False,,,,True
3963,19,101,greek1516_Page_101_Line19.tif,,,,False,,,,True
3964,20,101,greek1516_Page_101_Line20.tif,,,,False,,,,True
3965,21,101,greek1516_Page_101_Line21.tif,,,,False,,,,True
3966,22,101,greek1516_Page_101_Line22.tif,,,,False,,,,True
3967,23,101,greek1516_Page_101_Line23.tif,,,,False,,,,True
3968,24,101,greek1516_Page_101_Line24.tif,,,,False,,,,True
3969,25,101,greek1516_Page_101_Line25.tif,,,,False,,,,True
3970,26,101,greek1516_Page_101_Line26.tif,,,,False,,,,True
3971,27,101,greek1516_Page_101_Line27.tif,,,,False,,,,True
3972,28,101,greek1516_Page_101_Line28.tif,,,,False,,,,True
3973,29,101,greek1516_Page_101_Line29.tif,,,,False,,,,True
3974,30,101,greek1516_Page_101_Line30.tif,,,,False,,,,True
3975,31,101,greek1516_Page_101_Line31.tif,,,,False,,,,True
3976,32,101,greek1516_Page_101_Line32.tif,,,,False,,,,True
3977,33,101,greek1516_Page_101_Line33.tif,,,,False,,,,True
3978,34,101,greek1516_Page_101_Line34.tif,,,,False,,,,True
3979,35,101,greek1516_Page_101_Line35.tif,,,,False,,,,True
3980,36,101,greek1516_Page_101_Line36.tif,,,,False,,,,True
3981,37,101,greek1516_Page_101_Line37.tif,,,,False,,,,True
3982,38,101,greek1516_Page_101_Line38.tif,,,,False,,,,True
3983,1,102,greek1516_Page_102_Line1.tif,,,,False,,,,True
3984,2,102,greek1516_Page_102_Line2.tif,,,,False,,,,True
3985,3,102,greek1516_Page_102_Line3.tif,,,,False,,,,True
3986,4,102,greek1516_Page_102_Line4.tif,,,,False,,,,True
3987,5,102,greek1516_Page_102_Line5.tif,,,,False,,,,True
3988,6,102,greek1516_Page_102_Line6.tif,,,,False,,,,True
3989,7,102,greek1516_Page_102_Line7.tif,,,,False,,,,True
3990,8,102,greek1516_Page_102_Line8.tif,,,,False,,,,True
3991,9,102,greek1516_Page_102_Line9.tif,,,,False,,,,True
3992,10,102,greek1516_Page_102_Line10.tif,,,,False,,,,True
3993,11,102,greek1516_Page_102_Line11.tif,,,,False,,,,True
3994,12,102,greek1516_Page_102_Line12.tif,,,,False,,,,True
3995,13,102,greek1516_Page_102_Line13.tif,,,,False,,,,True
3996,14,102,greek1516_Page_102_Line14.tif,,,,False,,,,True
3997,15,102,greek1516_Page_102_Line15.tif,,,,False,,,,True
3998,16,102,greek1516_Page_102_Line16.tif,,,,False,,,,True
3999,17,102,greek1516_Page_102_Line17.tif,,,,False,,,,True
4000,18,102,greek1516_Page_102_Line18.tif,,,,False,,,,True
4001,19,102,greek1516_Page_102_Line19.tif,,,,False,,,,True
4002,20,102,greek1516_Page_102_Line20.tif,,,,False,,,,True
4003,21,102,greek1516_Page_102_Line21.tif,,,,False,,,,True
4004,22,102,greek1516_Page_102_Line22.tif,,,,False,,,,True
4005,23,102,greek1516_Page_102_Line23.tif,,,,False,,,,True
4006,24,102,greek1516_Page_102_Line24.tif,,,,False,,,,True
4007,25,102,greek1516_Page_102_Line25.tif,,,,False,,,,True
4008,26,102,greek1516_Page_102_Line26.tif,,,,False,,,,True
4009,27,102,greek1516_Page_102_Line27.tif,,,,False,,,,True
4010,28,102,greek1516_Page_102_Line28.tif,,,,False,,,,True
4011,29,102,greek1516_Page_102_Line29.tif,,,,False,,,,True
4012,30,102,greek1516_Page_102_Line30.tif,,,,False,,,,True
4013,31,102,greek1516_Page_102_Line31.tif,,,,False,,,,True
4014,32,102,greek1516_Page_102_Line32.tif,,,,False,,,,True
4015,33,102,greek1516_Page_102_Line33.tif,,,,False,,,,True
4016,34,102,greek1516_Page_102_Line34.tif,,,,False,,,,True
4017,35,102,greek1516_Page_102_Line35.tif,,,,False,,,,True
4018,36,102,greek1516_Page_102_Line36.tif,,,,False,,,,True
4019,37,102,greek1516_Page_102_Line37.tif,,,,False,,,,True
4020,38,102,greek1516_Page_102_Line38.tif,,,,False,,,,True
4021,39,102,greek1516_Page_102_Line39.tif,,,,False,,,,True
4022,1,103,greek1516_Page_103_Line1.tif,,,,False,,,,True
4023,2,103,greek1516_Page_103_Line2.tif,,,,False,,,,True
4024,3,103,greek1516_Page_103_Line3.tif,,,,False,,,,True
4025,4,103,greek1516_Page_103_Line4.tif,,,,False,,,,True
4026,5,103,greek1516_Page_103_Line5.tif,,,,False,,,,True
4027,6,103,greek1516_Page_103_Line6.tif,,,,False,,,,True
4028,7,103,greek1516_Page_103_Line7.tif,,,,False,,,,True
4029,8,103,greek1516_Page_103_Line8.tif,,,,False,,,,True
4030,9,103,greek1516_Page_103_Line9.tif,,,,False,,,,True
4031,10,103,greek1516_Page_103_Line10.tif,,,,False,,,,True
4032,11,103,greek1516_Page_103_Line11.tif,,,,False,,,,True
4033,12,103,greek1516_Page_103_Line12.tif,,,,False,,,,True
4034,13,103,greek1516_Page_103_Line13.tif,,,,False,,,,True
4035,14,103,greek1516_Page_103_Line14.tif,,,,False,,,,True
4036,15,103,greek1516_Page_103_Line15.tif,,,,False,,,,True
4037,16,103,greek1516_Page_103_Line16.tif,,,,False,,,,True
4038,17,103,greek1516_Page_103_Line17.tif,,,,False,,,,True
4039,18,103,greek1516_Page_103_Line18.tif,,,,False,,,,True
4040,19,103,greek1516_Page_103_Line19.tif,,,,False,,,,True
4041,20,103,greek1516_Page_103_Line20.tif,,,,False,,,,True
4042,21,103,greek1516_Page_103_Line21.tif,,,,False,,,,True
4043,22,103,greek1516_Page_103_Line22.tif,,,,False,,,,True
4044,23,103,greek1516_Page_103_Line23.tif,,,,False,,,,True
4045,24,103,greek1516_Page_103_Line24.tif,,,,False,,,,True
4046,25,103,greek1516_Page_103_Line25.tif,,,,False,,,,True
4047,26,103,greek1516_Page_103_Line26.tif,,,,False,,,,True
4048,27,103,greek1516_Page_103_Line27.tif,,,,False,,,,True
4049,28,103,greek1516_Page_103_Line28.tif,,,,False,,,,True
4050,29,103,greek1516_Page_103_Line29.tif,,,,False,,,,True
4051,30,103,greek1516_Page_103_Line30.tif,,,,False,,,,True
4052,31,103,greek1516_Page_103_Line31.tif,,,,False,,,,True
4053,32,103,greek1516_Page_103_Line32.tif,,,,False,,,,True
4054,33,103,greek1516_Page_103_Line33.tif,,,,False,,,,True
4055,34,103,greek1516_Page_103_Line34.tif,,,,False,,,,True
4056,35,103,greek1516_Page_103_Line35.tif,,,,False,,,,True
4057,36,103,greek1516_Page_103_Line36.tif,,,,False,,,,True
4058,37,103,greek1516_Page_103_Line37.tif,,,,False,,,,True
4059,38,103,greek1516_Page_103_Line38.tif,,,,False,,,,True
4060,39,103,greek1516_Page_103_Line39.tif,,,,False,,,,True
4061,40,103,greek1516_Page_103_Line40.tif,,,,False,,,,True
4062,1,104,greek1516_Page_104_Line1.tif,,,,False,,,,True
4063,2,104,greek1516_Page_104_Line2.tif,,,,False,,,,True
4064,3,104,greek1516_Page_104_Line3.tif,,,,False,,,,True
4065,4,104,greek1516_Page_104_Line4.tif,,,,False,,,,True
4066,5,104,greek1516_Page_104_Line5.tif,,,,False,,,,True
4067,6,104,greek1516_Page_104_Line6.tif,,,,False,,,,True
4068,7,104,greek1516_Page_104_Line7.tif,,,,False,,,,True
4069,8,104,greek1516_Page_104_Line8.tif,,,,False,,,,True
4070,9,104,greek1516_Page_104_Line9.tif,,,,False,,,,True
4071,10,104,greek1516_Page_104_Line10.tif,,,,False,,,,True
4072,11,104,greek1516_Page_104_Line11.tif,,,,False,,,,True
4073,12,104,greek1516_Page_104_Line12.tif,,,,False,,,,True
4074,13,104,greek1516_Page_104_Line13.tif,,,,False,,,,True
4075,14,104,greek1516_Page_104_Line14.tif,,,,False,,,,True
4076,15,104,greek1516_Page_104_Line15.tif,,,,False,,,,True
4077,16,104,greek1516_Page_104_Line16.tif,,,,False,,,,True
4078,17,104,greek1516_Page_104_Line17.tif,,,,False,,,,True
4079,18,104,greek1516_Page_104_Line18.tif,,,,False,,,,True
4080,19,104,greek1516_Page_104_Line19.tif,,,,False,,,,True
4081,20,104,greek1516_Page_104_Line20.tif,,,,False,,,,True
4082,21,104,greek1516_Page_104_Line21.tif,,,,False,,,,True
4083,22,104,greek1516_Page_104_Line22.tif,,,,False,,,,True
4084,23,104,greek1516_Page_104_Line23.tif,,,,False,,,,True
4085,24,104,greek1516_Page_104_Line24.tif,,,,False,,,,True
4086,25,104,greek1516_Page_104_Line25.tif,,,,False,,,,True
4087,26,104,greek1516_Page_104_Line26.tif,,,,False,,,,True
4088,27,104,greek1516_Page_104_Line27.tif,,,,False,,,,True
4089,28,104,greek1516_Page_104_Line28.tif,,,,False,,,,True
4090,29,104,greek1516_Page_104_Line29.tif,,,,False,,,,True
4091,30,104,greek1516_Page_104_Line30.tif,,,,False,,,,True
4092,31,104,greek1516_Page_104_Line31.tif,,,,False,,,,True
4093,32,104,greek1516_Page_104_Line32.tif,,,,False,,,,True
4094,33,104,greek1516_Page_104_Line33.tif,,,,False,,,,True
4095,34,104,greek1516_Page_104_Line34.tif,,,,False,,,,True
4096,35,104,greek1516_Page_104_Line35.tif,,,,False,,,,True
4097,36,104,greek1516_Page_104_Line36.tif,,,,False,,,,True
4098,37,104,greek1516_Page_104_Line37.tif,,,,False,,,,True
4099,38,104,greek1516_Page_104_Line38.tif,,,,False,,,,True
4100,39,104,greek1516_Page_104_Line39.tif,,,,False,,,,True
4101,1,105,greek1516_Page_105_Line1.tif,,,,False,,,,True
4102,2,105,greek1516_Page_105_Line2.tif,,,,False,,,,True
4103,3,105,greek1516_Page_105_Line3.tif,,,,False,,,,True
4104,4,105,greek1516_Page_105_Line4.tif,,,,False,,,,True
4105,5,105,greek1516_Page_105_Line5.tif,,,,False,,,,True
4106,6,105,greek1516_Page_105_Line6.tif,,,,False,,,,True
4107,7,105,greek1516_Page_105_Line7.tif,,,,False,,,,True
4108,8,105,greek1516_Page_105_Line8.tif,,,,False,,,,True
4109,9,105,greek1516_Page_105_Line9.tif,,,,False,,,,True
4110,10,105,greek1516_Page_105_Line10.tif,,,,False,,,,True
4111,11,105,greek1516_Page_105_Line11.tif,,,,False,,,,True
4112,12,105,greek1516_Page_105_Line12.tif,,,,False,,,,True
4113,13,105,greek1516_Page_105_Line13.tif,,,,False,,,,True
4114,14,105,greek1516_Page_105_Line14.tif,,,,False,,,,True
4115,15,105,greek1516_Page_105_Line15.tif,,,,False,,,,True
4116,16,105,greek1516_Page_105_Line16.tif,,,,False,,,,True
4117,17,105,greek1516_Page_105_Line17.tif,,,,False,,,,True
4118,18,105,greek1516_Page_105_Line18.tif,,,,False,,,,True
4119,19,105,greek1516_Page_105_Line19.tif,,,,False,,,,True
4120,20,105,greek1516_Page_105_Line20.tif,,,,False,,,,True
4121,21,105,greek1516_Page_105_Line21.tif,,,,False,,,,True
4122,22,105,greek1516_Page_105_Line22.tif,,,,False,,,,True
4123,23,105,greek1516_Page_105_Line23.tif,,,,False,,,,True
4124,24,105,greek1516_Page_105_Line24.tif,,,,False,,,,True
4125,25,105,greek1516_Page_105_Line25.tif,,,,False,,,,True
4126,26,105,greek1516_Page_105_Line26.tif,,,,False,,,,True
4127,27,105,greek1516_Page_105_Line27.tif,,,,False,,,,True
4128,28,105,greek1516_Page_105_Line28.tif,,,,False,,,,True
4129,29,105,greek1516_Page_105_Line29.tif,,,,False,,,,True
4130,30,105,greek1516_Page_105_Line30.tif,,,,False,,,,True
4131,31,105,greek1516_Page_105_Line31.tif,,,,False,,,,True
4132,32,105,greek1516_Page_105_Line32.tif,,,,False,,,,True
4133,33,105,greek1516_Page_105_Line33.tif,,,,False,,,,True
4134,34,105,greek1516_Page_105_Line34.tif,,,,False,,,,True
4135,35,105,greek1516_Page_105_Line35.tif,,,,False,,,,True
4136,36,105,greek1516_Page_105_Line36.tif,,,,False,,,,True
4137,37,105,greek1516_Page_105_Line37.tif,,,,False,,,,True
4138,38,105,greek1516_Page_105_Line38.tif,,,,False,,,,True
4139,39,105,greek1516_Page_105_Line39.tif,,,,False,,,,True
4140,40,105,greek1516_Page_105_Line40.tif,,,,False,,,,True
4141,1,106,greek1516_Page_106_Line1.tif,,,,False,,,,True
4142,2,106,greek1516_Page_106_Line2.tif,,,,False,,,,True
4143,3,106,greek1516_Page_106_Line3.tif,,,,False,,,,True
4144,4,106,greek1516_Page_106_Line4.tif,,,,False,,,,True
4145,5,106,greek1516_Page_106_Line5.tif,,,,False,,,,True
4146,6,106,greek1516_Page_106_Line6.tif,,,,False,,,,True
4147,7,106,greek1516_Page_106_Line7.tif,,,,False,,,,True
4148,8,106,greek1516_Page_106_Line8.tif,,,,False,,,,True
4149,9,106,greek1516_Page_106_Line9.tif,,,,False,,,,True
4150,10,106,greek1516_Page_106_Line10.tif,,,,False,,,,True
4151,11,106,greek1516_Page_106_Line11.tif,,,,False,,,,True
4152,12,106,greek1516_Page_106_Line12.tif,,,,False,,,,True
4153,13,106,greek1516_Page_106_Line13.tif,,,,False,,,,True
4154,14,106,greek1516_Page_106_Line14.tif,,,,False,,,,True
4155,15,106,greek1516_Page_106_Line15.tif,,,,False,,,,True
4156,16,106,greek1516_Page_106_Line16.tif,,,,False,,,,True
4157,17,106,greek1516_Page_106_Line17.tif,,,,False,,,,True
4158,18,106,greek1516_Page_106_Line18.tif,,,,False,,,,True
4159,19,106,greek1516_Page_106_Line19.tif,,,,False,,,,True
4160,20,106,greek1516_Page_106_Line20.tif,,,,False,,,,True
4161,21,106,greek1516_Page_106_Line21.tif,,,,False,,,,True
4162,22,106,greek1516_Page_106_Line22.tif,,,,False,,,,True
4163,23,106,greek1516_Page_106_Line23.tif,,,,False,,,,True
4164,24,106,greek1516_Page_106_Line24.tif,,,,False,,,,True
4165,25,106,greek1516_Page_106_Line25.tif,,,,False,,,,True
4166,26,106,greek1516_Page_106_Line26.tif,,,,False,,,,True
4167,27,106,greek1516_Page_106_Line27.tif,,,,False,,,,True
4168,28,106,greek1516_Page_106_Line28.tif,,,,False,,,,True
4169,29,106,greek1516_Page_106_Line29.tif,,,,False,,,,True
4170,30,106,greek1516_Page_106_Line30.tif,,,,False,,,,True
4171,31,106,greek1516_Page_106_Line31.tif,,,,False,,,,True
4172,32,106,greek1516_Page_106_Line32.tif,,,,False,,,,True
4173,33,106,greek1516_Page_106_Line33.tif,,,,False,,,,True
4174,34,106,greek1516_Page_106_Line34.tif,,,,False,,,,True
4175,35,106,greek1516_Page_106_Line35.tif,,,,False,,,,True
4176,36,106,greek1516_Page_106_Line36.tif,,,,False,,,,True
4177,37,106,greek1516_Page_106_Line37.tif,,,,False,,,,True
4178,38,106,greek1516_Page_106_Line38.tif,,,,False,,,,True
4179,39,106,greek1516_Page_106_Line39.tif,,,,False,,,,True
4180,40,106,greek1516_Page_106_Line40.tif,,,,False,,,,True
4181,1,107,greek1516_Page_107_Line1.tif,,,,False,,,,True
4182,2,107,greek1516_Page_107_Line2.tif,,,,False,,,,True
4183,3,107,greek1516_Page_107_Line3.tif,,,,False,,,,True
4184,4,107,greek1516_Page_107_Line4.tif,,,,False,,,,True
4185,5,107,greek1516_Page_107_Line5.tif,,,,False,,,,True
4186,6,107,greek1516_Page_107_Line6.tif,,,,False,,,,True
4187,7,107,greek1516_Page_107_Line7.tif,,,,False,,,,True
4188,8,107,greek1516_Page_107_Line8.tif,,,,False,,,,True
4189,9,107,greek1516_Page_107_Line9.tif,,,,False,,,,True
4190,10,107,greek1516_Page_107_Line10.tif,,,,False,,,,True
4191,11,107,greek1516_Page_107_Line11.tif,,,,False,,,,True
4192,12,107,greek1516_Page_107_Line12.tif,,,,False,,,,True
4193,13,107,greek1516_Page_107_Line13.tif,,,,False,,,,True
4194,14,107,greek1516_Page_107_Line14.tif,,,,False,,,,True
4195,15,107,greek1516_Page_107_Line15.tif,,,,False,,,,True
4196,16,107,greek1516_Page_107_Line16.tif,,,,False,,,,True
4197,17,107,greek1516_Page_107_Line17.tif,,,,False,,,,True
4198,18,107,greek1516_Page_107_Line18.tif,,,,False,,,,True
4199,19,107,greek1516_Page_107_Line19.tif,,,,False,,,,True
4200,20,107,greek1516_Page_107_Line20.tif,,,,False,,,,True
4201,21,107,greek1516_Page_107_Line21.tif,,,,False,,,,True
4202,22,107,greek1516_Page_107_Line22.tif,,,,False,,,,True
4203,23,107,greek1516_Page_107_Line23.tif,,,,False,,,,True
4204,24,107,greek1516_Page_107_Line24.tif,,,,False,,,,True
4205,25,107,greek1516_Page_107_Line25.tif,,,,False,,,,True
4206,26,107,greek1516_Page_107_Line26.tif,,,,False,,,,True
4207,27,107,greek1516_Page_107_Line27.tif,,,,False,,,,True
4208,28,107,greek1516_Page_107_Line28.tif,,,,False,,,,True
4209,29,107,greek1516_Page_107_Line29.tif,,,,False,,,,True
4210,30,107,greek1516_Page_107_Line30.tif,,,,False,,,,True
4211,31,107,greek1516_Page_107_Line31.tif,,,,False,,,,True
4212,32,107,greek1516_Page_107_Line32.tif,,,,False,,,,True
4213,33,107,greek1516_Page_107_Line33.tif,,,,False,,,,True
4214,34,107,greek1516_Page_107_Line34.tif,,,,False,,,,True
4215,35,107,greek1516_Page_107_Line35.tif,,,,False,,,,True
4216,36,107,greek1516_Page_107_Line36.tif,,,,False,,,,True
4217,37,107,greek1516_Page_107_Line37.tif,,,,False,,,,True
4218,38,107,greek1516_Page_107_Line38.tif,,,,False,,,,True
4219,39,107,greek1516_Page_107_Line39.tif,,,,False,,,,True
4220,40,107,greek1516_Page_107_Line40.tif,,,,False,,,,True
4221,1,108,greek1516_Page_108_Line1.tif,,,,False,,,,True
4222,2,108,greek1516_Page_108_Line2.tif,,,,False,,,,True
4223,3,108,greek1516_Page_108_Line3.tif,,,,False,,,,True
4224,4,108,greek1516_Page_108_Line4.tif,,,,False,,,,True
4225,5,108,greek1516_Page_108_Line5.tif,,,,False,,,,True
4226,6,108,greek1516_Page_108_Line6.tif,,,,False,,,,True
4227,7,108,greek1516_Page_108_Line7.tif,,,,False,,,,True
4228,8,108,greek1516_Page_108_Line8.tif,,,,False,,,,True
4229,9,108,greek1516_Page_108_Line9.tif,,,,False,,,,True
4230,10,108,greek1516_Page_108_Line10.tif,,,,False,,,,True
4231,11,108,greek1516_Page_108_Line11.tif,,,,False,,,,True
4232,12,108,greek1516_Page_108_Line12.tif,,,,False,,,,True
4233,13,108,greek1516_Page_108_Line13.tif,,,,False,,,,True
4234,14,108,greek1516_Page_108_Line14.tif,,,,False,,,,True
4235,15,108,greek1516_Page_108_Line15.tif,,,,False,,,,True
4236,16,108,greek1516_Page_108_Line16.tif,,,,False,,,,True
4237,17,108,greek1516_Page_108_Line17.tif,,,,False,,,,True
4238,18,108,greek1516_Page_108_Line18.tif,,,,False,,,,True
4239,19,108,greek1516_Page_108_Line19.tif,,,,False,,,,True
4240,20,108,greek1516_Page_108_Line20.tif,,,,False,,,,True
4241,21,108,greek1516_Page_108_Line21.tif,,,,False,,,,True
4242,22,108,greek1516_Page_108_Line22.tif,,,,False,,,,True
4243,23,108,greek1516_Page_108_Line23.tif,,,,False,,,,True
4244,24,108,greek1516_Page_108_Line24.tif,,,,False,,,,True
4245,25,108,greek1516_Page_108_Line25.tif,,,,False,,,,True
4246,26,108,greek1516_Page_108_Line26.tif,,,,False,,,,True
4247,27,108,greek1516_Page_108_Line27.tif,,,,False,,,,True
4248,28,108,greek1516_Page_108_Line28.tif,,,,False,,,,True
4249,29,108,greek1516_Page_108_Line29.tif,,,,False,,,,True
4250,30,108,greek1516_Page_108_Line30.tif,,,,False,,,,True
4251,31,108,greek1516_Page_108_Line31.tif,,,,False,,,,True
4252,32,108,greek1516_Page_108_Line32.tif,,,,False,,,,True
4253,33,108,greek1516_Page_108_Line33.tif,,,,False,,,,True
4254,34,108,greek1516_Page_108_Line34.tif,,,,False,,,,True
4255,35,108,greek1516_Page_108_Line35.tif,,,,False,,,,True
4256,36,108,greek1516_Page_108_Line36.tif,,,,False,,,,True
4257,37,108,greek1516_Page_108_Line37.tif,,,,False,,,,True
4258,38,108,greek1516_Page_108_Line38.tif,,,,False,,,,True
4259,39,108,greek1516_Page_108_Line39.tif,,,,False,,,,True
4260,40,108,greek1516_Page_108_Line40.tif,,,,False,,,,True
4261,1,109,greek1516_Page_109_Line1.tif,,,,False,,,,True
4262,2,109,greek1516_Page_109_Line2.tif,,,,False,,,,True
4263,3,109,greek1516_Page_109_Line3.tif,,,,False,,,,True
4264,4,109,greek1516_Page_109_Line4.tif,,,,False,,,,True
4265,5,109,greek1516_Page_109_Line5.tif,,,,False,,,,True
4266,6,109,greek1516_Page_109_Line6.tif,,,,False,,,,True
4267,7,109,greek1516_Page_109_Line7.tif,,,,False,,,,True
4268,8,109,greek1516_Page_109_Line8.tif,,,,False,,,,True
4269,9,109,greek1516_Page_109_Line9.tif,,,,False,,,,True
4270,10,109,greek1516_Page_109_Line10.tif,,,,False,,,,True
4271,11,109,greek1516_Page_109_Line11.tif,,,,False,,,,True
4272,12,109,greek1516_Page_109_Line12.tif,,,,False,,,,True
4273,13,109,greek1516_Page_109_Line13.tif,,,,False,,,,True
4274,14,109,greek1516_Page_109_Line14.tif,,,,False,,,,True
4275,15,109,greek1516_Page_109_Line15.tif,,,,False,,,,True
4276,16,109,greek1516_Page_109_Line16.tif,,,,False,,,,True
4277,17,109,greek1516_Page_109_Line17.tif,,,,False,,,,True
4278,18,109,greek1516_Page_109_Line18.tif,,,,False,,,,True
4279,19,109,greek1516_Page_109_Line19.tif,,,,False,,,,True
