,,Page,PageLine,PageLineImageFile,PageLineTextFile,StartBook,StartChapter,StartVerse
3711,,97,2,greek1516_Page_097_Line2.gt.tif,greek1516_Page_097_Line2.gt.txt,Mar,10,1
3712,,97,3,greek1516_Page_097_Line3.gt.tif,greek1516_Page_097_Line3.gt.txt,Mar,10,1
3713,,97,4,greek1516_Page_097_Line4.gt.tif,greek1516_Page_097_Line4.gt.txt,Mar,10,2
3714,,97,5,greek1516_Page_097_Line5.gt.tif,greek1516_Page_097_Line5.gt.txt,Mar,10,2
3715,,97,6,greek1516_Page_097_Line6.gt.tif,greek1516_Page_097_Line6.gt.txt,Mar,10,3
3716,,97,7,greek1516_Page_097_Line7.gt.tif,greek1516_Page_097_Line7.gt.txt,Mar,10,4
3717,,97,8,greek1516_Page_097_Line8.gt.tif,greek1516_Page_097_Line8.gt.txt,Mar,10,4
3718,,97,9,greek1516_Page_097_Line9.gt.tif,greek1516_Page_097_Line9.gt.txt,Mar,10,5
3719,,97,10,greek1516_Page_097_Line10.gt.tif,greek1516_Page_097_Line10.gt.txt,Mar,10,5
3720,,97,11,greek1516_Page_097_Line11.gt.tif,greek1516_Page_097_Line11.gt.txt,Mar,10,6
3721,,97,12,greek1516_Page_097_Line12.gt.tif,greek1516_Page_097_Line12.gt.txt,Mar,10,6
3722,,97,13,greek1516_Page_097_Line13.gt.tif,greek1516_Page_097_Line13.gt.txt,Mar,10,7
3723,,97,14,greek1516_Page_097_Line14.gt.tif,greek1516_Page_097_Line14.gt.txt,Mar,10,7
3724,,97,15,greek1516_Page_097_Line15.gt.tif,greek1516_Page_116_Line31.gt.txt,Mar,16,20
3725,,97,16,greek1516_Page_097_Line16.gt.tif,greek1516_Page_073_Line2.gt.txt,Mar,16,20
3726,,97,17,greek1516_Page_097_Line17.gt.tif,greek1516_Page_097_Line17.gt.txt,Mar,10,9
3727,,97,18,greek1516_Page_097_Line18.gt.tif,greek1516_Page_097_Line18.gt.txt,Mar,10,10
3728,,97,19,greek1516_Page_097_Line19.gt.tif,greek1516_Page_097_Line19.gt.txt,Mar,10,10
3729,,97,20,greek1516_Page_097_Line20.gt.tif,greek1516_Page_097_Line20.gt.txt,Mar,10,11
3730,,97,21,greek1516_Page_097_Line21.gt.tif,greek1516_Page_097_Line21.gt.txt,Mar,10,11
3731,,97,22,greek1516_Page_097_Line22.gt.tif,greek1516_Page_097_Line22.gt.txt,Mar,10,12
3732,,97,23,greek1516_Page_097_Line23.gt.tif,greek1516_Page_097_Line23.gt.txt,Mar,10,12
3733,,97,24,greek1516_Page_097_Line24.gt.tif,greek1516_Page_097_Line24.gt.txt,Mar,10,13
3734,,97,25,greek1516_Page_097_Line25.gt.tif,greek1516_Page_097_Line25.gt.txt,Mar,10,13
3735,,97,26,greek1516_Page_097_Line26.gt.tif,greek1516_Page_097_Line26.gt.txt,Mar,10,14
3736,,97,27,greek1516_Page_097_Line27.gt.tif,greek1516_Page_097_Line27.gt.txt,Mar,10,14
3737,,97,28,greek1516_Page_097_Line28.gt.tif,greek1516_Page_097_Line28.gt.txt,Mar,10,14
3738,,97,29,greek1516_Page_097_Line29.gt.tif,greek1516_Page_097_Line29.gt.txt,Mar,10,15
3739,,97,30,greek1516_Page_097_Line30.gt.tif,greek1516_Page_097_Line30.gt.txt,Mar,10,15
3740,,97,31,greek1516_Page_097_Line31.gt.tif,greek1516_Page_097_Line31.gt.txt,Mar,10,15
3741,,97,32,greek1516_Page_097_Line32.gt.tif,greek1516_Page_097_Line32.gt.txt,Mar,10,16
3742,,97,33,greek1516_Page_097_Line33.gt.tif,greek1516_Page_097_Line33.gt.txt,Mar,10,17
3743,,97,34,greek1516_Page_097_Line34.gt.tif,greek1516_Page_097_Line34.gt.txt,Mar,10,17
3744,,97,35,greek1516_Page_097_Line35.gt.tif,greek1516_Page_097_Line35.gt.txt,Mar,10,17
3745,,97,36,greek1516_Page_097_Line36.gt.tif,greek1516_Page_097_Line36.gt.txt,Mar,10,17
3746,,97,37,greek1516_Page_097_Line37.gt.tif,greek1516_Page_097_Line37.gt.txt,Mar,10,18
3747,,97,38,greek1516_Page_097_Line38.gt.tif,greek1516_Page_097_Line38.gt.txt,Mar,10,18
3748,,97,39,greek1516_Page_097_Line39.gt.tif,greek1516_Page_097_Line39.gt.txt,Mar,10,19
3749,,98,1,greek1516_Page_098_Line1.gt.tif,greek1516_Page_098_Line1.gt.txt,Mar,10,19
3750,,98,2,greek1516_Page_098_Line2.gt.tif,greek1516_Page_098_Line2.gt.txt,Mar,10,19
3751,,98,3,greek1516_Page_098_Line3.gt.tif,greek1516_Page_098_Line3.gt.txt,Mar,10,20
3752,,98,4,greek1516_Page_098_Line4.gt.tif,greek1516_Page_098_Line4.gt.txt,Mar,10,20
3753,,98,5,greek1516_Page_098_Line5.gt.tif,greek1516_Page_098_Line5.gt.txt,Mar,10,21
3754,,98,6,greek1516_Page_098_Line6.gt.tif,greek1516_Page_098_Line6.gt.txt,Mar,10,21
3755,,98,7,greek1516_Page_098_Line7.gt.tif,greek1516_Page_098_Line7.gt.txt,Mar,10,21
3756,,98,8,greek1516_Page_098_Line8.gt.tif,greek1516_Page_098_Line8.gt.txt,Mar,10,21
3757,,98,9,greek1516_Page_098_Line9.gt.tif,greek1516_Page_098_Line9.gt.txt,Mar,10,22
3758,,98,10,greek1516_Page_098_Line10.gt.tif,greek1516_Page_098_Line10.gt.txt,Mar,10,22
3759,,98,11,greek1516_Page_098_Line11.gt.tif,greek1516_Page_098_Line11.gt.txt,Mar,10,23
3760,,98,12,greek1516_Page_098_Line12.gt.tif,greek1516_Page_098_Line12.gt.txt,Mar,10,23
3761,,98,13,greek1516_Page_098_Line13.gt.tif,greek1516_Page_098_Line13.gt.txt,Mar,10,23
3762,,98,14,greek1516_Page_098_Line14.gt.tif,greek1516_Page_098_Line14.gt.txt,Mar,10,23
3763,,98,15,greek1516_Page_098_Line15.gt.tif,greek1516_Page_098_Line15.gt.txt,Mar,10,24
3764,,98,16,greek1516_Page_098_Line16.gt.tif,greek1516_Page_098_Line16.gt.txt,Mar,10,24
3765,,98,17,greek1516_Page_098_Line17.gt.tif,greek1516_Page_098_Line17.gt.txt,Mar,10,24
3766,,98,18,greek1516_Page_098_Line18.gt.tif,greek1516_Page_098_Line18.gt.txt,Mar,10,24
3767,,98,19,greek1516_Page_098_Line19.gt.tif,greek1516_Page_098_Line19.gt.txt,Mar,10,25
3768,,98,20,greek1516_Page_098_Line20.gt.tif,greek1516_Page_098_Line20.gt.txt,Mar,10,25
3769,,98,21,greek1516_Page_098_Line21.gt.tif,greek1516_Page_098_Line21.gt.txt,Mar,10,25
3770,,98,22,greek1516_Page_098_Line22.gt.tif,greek1516_Page_098_Line22.gt.txt,Mar,10,26
3771,,98,23,greek1516_Page_098_Line23.gt.tif,greek1516_Page_098_Line23.gt.txt,Mar,10,27
3772,,98,24,greek1516_Page_098_Line24.gt.tif,greek1516_Page_098_Line24.gt.txt,Mar,10,27
3773,,98,25,greek1516_Page_098_Line25.gt.tif,greek1516_Page_098_Line25.gt.txt,Mar,10,28
3774,,98,26,greek1516_Page_098_Line26.gt.tif,greek1516_Page_098_Line26.gt.txt,Mar,10,28
3775,,98,27,greek1516_Page_098_Line27.gt.tif,greek1516_Page_098_Line27.gt.txt,Mar,10,28
3776,,98,28,greek1516_Page_098_Line28.gt.tif,greek1516_Page_098_Line28.gt.txt,Mar,10,29
3777,,98,29,greek1516_Page_098_Line29.gt.tif,greek1516_Page_098_Line29.gt.txt,Mar,10,29
3778,,98,30,greek1516_Page_098_Line30.gt.tif,greek1516_Page_098_Line30.gt.txt,Mar,10,29
3779,,98,31,greek1516_Page_098_Line31.gt.tif,greek1516_Page_098_Line31.gt.txt,Mar,10,29
3780,,98,32,greek1516_Page_098_Line32.gt.tif,greek1516_Page_098_Line32.gt.txt,Mar,10,30
3781,,98,33,greek1516_Page_098_Line33.gt.tif,greek1516_Page_098_Line33.gt.txt,Mar,10,30
3782,,98,34,greek1516_Page_098_Line34.gt.tif,greek1516_Page_098_Line34.gt.txt,Mar,10,30
3783,,98,35,greek1516_Page_098_Line35.gt.tif,greek1516_Page_098_Line35.gt.txt,Mar,10,30
3784,,98,36,greek1516_Page_098_Line36.gt.tif,greek1516_Page_098_Line36.gt.txt,Mar,10,31
3785,,98,37,greek1516_Page_098_Line37.gt.tif,greek1516_Page_098_Line37.gt.txt,Mar,10,32
3786,,98,38,greek1516_Page_098_Line38.gt.tif,greek1516_Page_098_Line38.gt.txt,Mar,10,32
3787,,98,39,greek1516_Page_098_Line39.gt.tif,greek1516_Page_098_Line39.gt.txt,Mar,10,32
3788,,99,1,greek1516_Page_099_Line1.gt.tif,greek1516_Page_099_Line1.gt.txt,Mar,10,32
3789,,99,2,greek1516_Page_099_Line2.gt.tif,greek1516_Page_099_Line2.gt.txt,Mar,10,32
3790,,99,3,greek1516_Page_099_Line3.gt.tif,greek1516_Page_099_Line3.gt.txt,Mar,10,32
3791,,99,4,greek1516_Page_099_Line4.gt.tif,greek1516_Page_099_Line4.gt.txt,Mar,10,33
3792,,99,5,greek1516_Page_099_Line5.gt.tif,greek1516_Page_099_Line5.gt.txt,Mar,10,33
3793,,99,6,greek1516_Page_099_Line6.gt.tif,greek1516_Page_099_Line6.gt.txt,Mar,10,33
3794,,99,7,greek1516_Page_099_Line7.gt.tif,greek1516_Page_099_Line7.gt.txt,Mar,10,33
3795,,99,8,greek1516_Page_099_Line8.gt.tif,greek1516_Page_099_Line8.gt.txt,Mar,10,34
3796,,99,9,greek1516_Page_099_Line9.gt.tif,greek1516_Page_099_Line9.gt.txt,Mar,10,34
3797,,99,10,greek1516_Page_099_Line10.gt.tif,greek1516_Page_099_Line10.gt.txt,Mar,10,34
3798,,99,11,greek1516_Page_099_Line11.gt.tif,greek1516_Page_099_Line11.gt.txt,Mar,10,35
3799,,99,12,greek1516_Page_099_Line12.gt.tif,greek1516_Page_099_Line12.gt.txt,Mar,10,35
3800,,99,13,greek1516_Page_099_Line13.gt.tif,greek1516_Page_099_Line13.gt.txt,Mar,10,35
3801,,99,14,greek1516_Page_099_Line14.gt.tif,greek1516_Page_099_Line14.gt.txt,Mar,10,36
3802,,99,15,greek1516_Page_099_Line15.gt.tif,greek1516_Page_099_Line15.gt.txt,Mar,10,37
3803,,99,16,greek1516_Page_099_Line16.gt.tif,greek1516_Page_099_Line16.gt.txt,Mar,10,37
3804,,99,17,greek1516_Page_099_Line17.gt.tif,greek1516_Page_099_Line17.gt.txt,Mar,10,38
3805,,99,18,greek1516_Page_099_Line18.gt.tif,greek1516_Page_099_Line18.gt.txt,Mar,10,38
3806,,99,19,greek1516_Page_099_Line19.gt.tif,greek1516_Page_099_Line19.gt.txt,Mar,10,38
3807,,99,20,greek1516_Page_099_Line20.gt.tif,greek1516_Page_099_Line20.gt.txt,Mar,10,38
3808,,99,21,greek1516_Page_099_Line21.gt.tif,greek1516_Page_099_Line21.gt.txt,Mar,10,39
3809,,99,22,greek1516_Page_099_Line22.gt.tif,greek1516_Page_099_Line22.gt.txt,Mar,10,39
3810,,99,23,greek1516_Page_099_Line23.gt.tif,greek1516_Page_099_Line23.gt.txt,Mar,10,39
3811,,99,24,greek1516_Page_099_Line24.gt.tif,greek1516_Page_099_Line24.gt.txt,Mar,10,40
3812,,99,25,greek1516_Page_099_Line25.gt.tif,greek1516_Page_099_Line25.gt.txt,Mar,10,40
3813,,99,26,greek1516_Page_099_Line26.gt.tif,greek1516_Page_099_Line26.gt.txt,Mar,10,41
3814,,99,27,greek1516_Page_099_Line27.gt.tif,greek1516_Page_099_Line27.gt.txt,Mar,10,42
3815,,99,28,greek1516_Page_099_Line28.gt.tif,greek1516_Page_099_Line28.gt.txt,Mar,10,42
3816,,99,29,greek1516_Page_099_Line29.gt.tif,greek1516_Page_099_Line29.gt.txt,Mar,10,42
3817,,99,30,greek1516_Page_099_Line30.gt.tif,greek1516_Page_099_Line30.gt.txt,Mar,10,42
3818,,99,31,greek1516_Page_099_Line31.gt.tif,greek1516_Page_099_Line31.gt.txt,Mar,10,43
3819,,99,32,greek1516_Page_099_Line32.gt.tif,greek1516_Page_099_Line32.gt.txt,Mar,10,43
3820,,99,33,greek1516_Page_099_Line33.gt.tif,greek1516_Page_099_Line33.gt.txt,Mar,10,44
3821,,99,34,greek1516_Page_099_Line34.gt.tif,greek1516_Page_099_Line34.gt.txt,Mar,10,44
3822,,99,35,greek1516_Page_099_Line35.gt.tif,greek1516_Page_099_Line35.gt.txt,Mar,10,45
3823,,99,36,greek1516_Page_099_Line36.gt.tif,greek1516_Page_099_Line36.gt.txt,Mar,10,45
3824,,99,37,greek1516_Page_099_Line37.gt.tif,greek1516_Page_099_Line37.gt.txt,Mar,10,45
3825,,99,38,greek1516_Page_099_Line38.gt.tif,greek1516_Page_099_Line38.gt.txt,Mar,10,46
3826,,99,39,greek1516_Page_099_Line39.gt.tif,greek1516_Page_099_Line39.gt.txt,Mar,10,46
3827,,100,1,greek1516_Page_100_Line1.gt.tif,greek1516_Page_100_Line1.gt.txt,Mar,10,46
3828,,100,2,greek1516_Page_100_Line2.gt.tif,greek1516_Page_100_Line2.gt.txt,Mar,10,46
3829,,100,3,greek1516_Page_100_Line3.gt.tif,greek1516_Page_100_Line3.gt.txt,Mar,10,47
3830,,100,4,greek1516_Page_100_Line4.gt.tif,greek1516_Page_100_Line4.gt.txt,Mar,10,47
3831,,100,5,greek1516_Page_100_Line5.gt.tif,greek1516_Page_100_Line5.gt.txt,Mar,10,48
3832,,100,6,greek1516_Page_100_Line6.gt.tif,greek1516_Page_100_Line6.gt.txt,Mar,10,48
3833,,100,7,greek1516_Page_100_Line7.gt.tif,greek1516_Page_100_Line7.gt.txt,Mar,10,48
3834,,100,8,greek1516_Page_100_Line8.gt.tif,greek1516_Page_100_Line8.gt.txt,Mar,10,49
3835,,100,9,greek1516_Page_100_Line9.gt.tif,greek1516_Page_100_Line9.gt.txt,Mar,10,49
3836,,100,10,greek1516_Page_100_Line10.gt.tif,greek1516_Page_100_Line10.gt.txt,Mar,10,50
3837,,100,11,greek1516_Page_100_Line11.gt.tif,greek1516_Page_100_Line11.gt.txt,Mar,10,50
3838,,100,12,greek1516_Page_100_Line12.gt.tif,greek1516_Page_100_Line12.gt.txt,Mar,10,51
3839,,100,13,greek1516_Page_100_Line13.gt.tif,greek1516_Page_100_Line13.gt.txt,Mar,10,51
3840,,100,14,greek1516_Page_100_Line14.gt.tif,greek1516_Page_100_Line14.gt.txt,Mar,10,52
3841,,100,15,greek1516_Page_100_Line15.gt.tif,greek1516_Page_100_Line15.gt.txt,Mar,10,52
3842,,100,16,greek1516_Page_100_Line16.gt.tif,greek1516_Page_100_Line16.gt.txt,Mar,10,52
3843,,100,17,greek1516_Page_100_Line17.gt.tif,greek1516_Page_100_Line17.gt.txt,Mar,11,1
3844,,100,18,greek1516_Page_100_Line18.gt.tif,greek1516_Page_100_Line18.gt.txt,Mar,11,1
3845,,100,19,greek1516_Page_100_Line19.gt.tif,greek1516_Page_100_Line19.gt.txt,Mar,11,1
3846,,100,20,greek1516_Page_100_Line20.gt.tif,greek1516_Page_100_Line20.gt.txt,Mar,11,2
3847,,100,21,greek1516_Page_100_Line21.gt.tif,greek1516_Page_100_Line21.gt.txt,Mar,11,2
3848,,100,22,greek1516_Page_100_Line22.gt.tif,greek1516_Page_100_Line22.gt.txt,Mar,11,2
3849,,100,23,greek1516_Page_100_Line23.gt.tif,greek1516_Page_100_Line23.gt.txt,Mar,11,2
3850,,100,24,greek1516_Page_100_Line24.gt.tif,greek1516_Page_100_Line24.gt.txt,Mar,11,3
3851,,100,25,greek1516_Page_100_Line25.gt.tif,greek1516_Page_100_Line25.gt.txt,Mar,11,3
3852,,100,26,greek1516_Page_100_Line26.gt.tif,greek1516_Page_100_Line26.gt.txt,Mar,11,3
3853,,100,27,greek1516_Page_100_Line27.gt.tif,greek1516_Page_100_Line27.gt.txt,Mar,11,4
3854,,100,28,greek1516_Page_100_Line28.gt.tif,greek1516_Page_100_Line28.gt.txt,Mar,11,4
3855,,100,29,greek1516_Page_100_Line29.gt.tif,greek1516_Page_100_Line29.gt.txt,Mar,11,5
3856,,100,30,greek1516_Page_100_Line30.gt.tif,greek1516_Page_100_Line30.gt.txt,Mar,11,5
3857,,100,31,greek1516_Page_100_Line31.gt.tif,greek1516_Page_100_Line31.gt.txt,Mar,11,6
3858,,100,32,greek1516_Page_100_Line32.gt.tif,greek1516_Page_100_Line32.gt.txt,Mar,11,7
3859,,100,33,greek1516_Page_100_Line33.gt.tif,greek1516_Page_100_Line33.gt.txt,Mar,11,7
3860,,100,34,greek1516_Page_100_Line34.gt.tif,greek1516_Page_100_Line34.gt.txt,Mar,11,8
3861,,100,35,greek1516_Page_100_Line35.gt.tif,greek1516_Page_100_Line35.gt.txt,Mar,11,8
3862,,100,36,greek1516_Page_100_Line36.gt.tif,greek1516_Page_100_Line36.gt.txt,Mar,11,8
3863,,100,37,greek1516_Page_100_Line37.gt.tif,greek1516_Page_100_Line37.gt.txt,Mar,11,9
3864,,100,38,greek1516_Page_100_Line38.gt.tif,greek1516_Page_100_Line38.gt.txt,Mar,11,9
3865,,100,39,greek1516_Page_100_Line39.gt.tif,greek1516_Page_100_Line39.gt.txt,Mar,11,9
3866,,101,1,greek1516_Page_101_Line1.gt.tif,greek1516_Page_101_Line1.gt.txt,Mar,11,10
3867,,101,2,greek1516_Page_101_Line2.gt.tif,greek1516_Page_101_Line2.gt.txt,Mar,11,10
3868,,101,3,greek1516_Page_101_Line3.gt.tif,greek1516_Page_101_Line3.gt.txt,Mar,11,11
3869,,101,4,greek1516_Page_101_Line4.gt.tif,greek1516_Page_101_Line4.gt.txt,Mar,11,11
3870,,101,5,greek1516_Page_101_Line5.gt.tif,greek1516_Page_101_Line5.gt.txt,Mar,11,11
3871,,101,6,greek1516_Page_101_Line6.gt.tif,greek1516_Page_101_Line6.gt.txt,Mar,11,12
3872,,101,7,greek1516_Page_101_Line7.gt.tif,greek1516_Page_101_Line7.gt.txt,Mar,11,12
3873,,101,8,greek1516_Page_101_Line8.gt.tif,greek1516_Page_101_Line8.gt.txt,Mar,11,13
3874,,101,9,greek1516_Page_101_Line9.gt.tif,greek1516_Page_101_Line9.gt.txt,Mar,11,13
3875,,101,10,greek1516_Page_101_Line10.gt.tif,greek1516_Page_101_Line10.gt.txt,Mar,11,13
3876,,101,11,greek1516_Page_101_Line11.gt.tif,greek1516_Page_101_Line11.gt.txt,Mar,11,14
3877,,101,12,greek1516_Page_101_Line12.gt.tif,greek1516_Page_101_Line12.gt.txt,Mar,11,14
3878,,101,13,greek1516_Page_101_Line13.gt.tif,greek1516_Page_101_Line13.gt.txt,Mar,11,14
3879,,101,14,greek1516_Page_101_Line14.gt.tif,greek1516_Page_101_Line14.gt.txt,Mar,11,15
3880,,101,15,greek1516_Page_101_Line15.gt.tif,greek1516_Page_101_Line15.gt.txt,Mar,11,15
3881,,101,16,greek1516_Page_101_Line16.gt.tif,greek1516_Page_101_Line16.gt.txt,Mar,11,15
3882,,101,17,greek1516_Page_101_Line17.gt.tif,greek1516_Page_101_Line17.gt.txt,Mar,11,15
3883,,101,18,greek1516_Page_101_Line18.gt.tif,greek1516_Page_101_Line18.gt.txt,Mar,11,15
3884,,101,19,greek1516_Page_101_Line19.gt.tif,greek1516_Page_101_Line19.gt.txt,Mar,11,16
3885,,101,20,greek1516_Page_101_Line20.gt.tif,greek1516_Page_101_Line20.gt.txt,Mar,11,16
3886,,101,21,greek1516_Page_101_Line21.gt.tif,greek1516_Page_101_Line21.gt.txt,Mar,11,17
3887,,101,22,greek1516_Page_101_Line22.gt.tif,greek1516_Page_101_Line22.gt.txt,Mar,11,17
3888,,101,23,greek1516_Page_101_Line23.gt.tif,greek1516_Page_101_Line23.gt.txt,Mar,11,17
3889,,101,24,greek1516_Page_101_Line24.gt.tif,greek1516_Page_101_Line24.gt.txt,Mar,11,18
3890,,101,25,greek1516_Page_101_Line25.gt.tif,greek1516_Page_101_Line25.gt.txt,Mar,11,18
3891,,101,26,greek1516_Page_101_Line26.gt.tif,greek1516_Page_101_Line26.gt.txt,Mar,11,18
3892,,101,27,greek1516_Page_101_Line27.gt.tif,greek1516_Page_101_Line27.gt.txt,Mar,11,18
3893,,101,28,greek1516_Page_101_Line28.gt.tif,greek1516_Page_101_Line28.gt.txt,Mar,11,19
3894,,101,29,greek1516_Page_101_Line29.gt.tif,greek1516_Page_101_Line29.gt.txt,Mar,11,20
3895,,101,30,greek1516_Page_101_Line30.gt.tif,greek1516_Page_101_Line30.gt.txt,Mar,11,20
3896,,101,31,greek1516_Page_101_Line31.gt.tif,greek1516_Page_101_Line31.gt.txt,Mar,11,21
3897,,101,32,greek1516_Page_101_Line32.gt.tif,greek1516_Page_101_Line32.gt.txt,Mar,11,21
3898,,101,33,greek1516_Page_101_Line33.gt.tif,greek1516_Page_101_Line33.gt.txt,Mar,11,22
3899,,101,34,greek1516_Page_101_Line34.gt.tif,greek1516_Page_101_Line34.gt.txt,Mar,11,23
3900,,101,35,greek1516_Page_101_Line35.gt.tif,greek1516_Page_101_Line35.gt.txt,Mar,11,23
3901,,101,36,greek1516_Page_101_Line36.gt.tif,greek1516_Page_101_Line36.gt.txt,Mar,11,23
3902,,101,37,greek1516_Page_101_Line37.gt.tif,greek1516_Page_101_Line37.gt.txt,Mar,11,23
3903,,101,38,greek1516_Page_101_Line38.gt.tif,greek1516_Page_101_Line38.gt.txt,Mar,11,24
3904,,102,1,greek1516_Page_102_Line1.gt.tif,greek1516_Page_102_Line1.gt.txt,Mar,11,24
3905,,102,2,greek1516_Page_102_Line2.gt.tif,greek1516_Page_102_Line2.gt.txt,Mar,11,25
3906,,102,3,greek1516_Page_102_Line3.gt.tif,greek1516_Page_102_Line3.gt.txt,Mar,11,25
3907,,102,4,greek1516_Page_102_Line4.gt.tif,greek1516_Page_102_Line4.gt.txt,Mar,11,25
3908,,102,5,greek1516_Page_102_Line5.gt.tif,greek1516_Page_102_Line5.gt.txt,Mar,11,25
3909,,102,6,greek1516_Page_102_Line6.gt.tif,greek1516_Page_102_Line6.gt.txt,Mar,11,27
3910,,102,7,greek1516_Page_102_Line7.gt.tif,greek1516_Page_102_Line7.gt.txt,Mar,11,27
3911,,102,8,greek1516_Page_102_Line8.gt.tif,greek1516_Page_102_Line8.gt.txt,Mar,11,27
3912,,102,9,greek1516_Page_102_Line9.gt.tif,greek1516_Page_102_Line9.gt.txt,Mar,11,28
3913,,102,10,greek1516_Page_102_Line10.gt.tif,greek1516_Page_102_Line10.gt.txt,Mar,11,28
3914,,102,11,greek1516_Page_102_Line11.gt.tif,greek1516_Page_102_Line11.gt.txt,Mar,11,28
3915,,102,12,greek1516_Page_102_Line12.gt.tif,greek1516_Page_102_Line12.gt.txt,Mar,11,29
3916,,102,13,greek1516_Page_102_Line13.gt.tif,greek1516_Page_102_Line13.gt.txt,Mar,11,29
3917,,102,14,greek1516_Page_102_Line14.gt.tif,greek1516_Page_102_Line14.gt.txt,Mar,11,29
3918,,102,15,greek1516_Page_102_Line15.gt.tif,greek1516_Page_102_Line15.gt.txt,Mar,11,30
3919,,102,16,greek1516_Page_102_Line16.gt.tif,greek1516_Page_102_Line16.gt.txt,Mar,11,30
3920,,102,17,greek1516_Page_102_Line17.gt.tif,greek1516_Page_102_Line17.gt.txt,Mar,11,31
3921,,102,18,greek1516_Page_102_Line18.gt.tif,greek1516_Page_102_Line18.gt.txt,Mar,11,31
3922,,102,19,greek1516_Page_102_Line19.gt.tif,greek1516_Page_102_Line19.gt.txt,Mar,11,32
3923,,102,20,greek1516_Page_102_Line20.gt.tif,greek1516_Page_102_Line20.gt.txt,Mar,11,32
3924,,102,21,greek1516_Page_102_Line21.gt.tif,greek1516_Page_102_Line21.gt.txt,Mar,11,32
3925,,102,22,greek1516_Page_102_Line22.gt.tif,greek1516_Page_102_Line22.gt.txt,Mar,11,33
3926,,102,23,greek1516_Page_102_Line23.gt.tif,greek1516_Page_102_Line23.gt.txt,Mar,11,33
3927,,102,24,greek1516_Page_102_Line24.gt.tif,greek1516_Page_102_Line24.gt.txt,Mar,11,33
3928,,102,25,greek1516_Page_102_Line25.gt.tif,greek1516_Page_102_Line25.gt.txt,Mar,12,1
3929,,102,26,greek1516_Page_102_Line26.gt.tif,greek1516_Page_102_Line26.gt.txt,Mar,12,1
3930,,102,27,greek1516_Page_102_Line27.gt.tif,greek1516_Page_102_Line27.gt.txt,Mar,12,1
3931,,102,28,greek1516_Page_102_Line28.gt.tif,greek1516_Page_102_Line28.gt.txt,Mar,12,1
3932,,102,29,greek1516_Page_102_Line29.gt.tif,greek1516_Page_102_Line29.gt.txt,Mar,12,1
3933,,102,30,greek1516_Page_102_Line30.gt.tif,greek1516_Page_102_Line30.gt.txt,Mar,12,2
3934,,102,31,greek1516_Page_102_Line31.gt.tif,greek1516_Page_102_Line31.gt.txt,Mar,12,2
3935,,102,32,greek1516_Page_102_Line32.gt.tif,greek1516_Page_102_Line32.gt.txt,Mar,12,2
3936,,102,33,greek1516_Page_102_Line33.gt.tif,greek1516_Page_102_Line33.gt.txt,Mar,12,3
3937,,102,34,greek1516_Page_102_Line34.gt.tif,greek1516_Page_102_Line34.gt.txt,Mar,12,4
3938,,102,35,greek1516_Page_102_Line35.gt.tif,greek1516_Page_102_Line35.gt.txt,Mar,12,4
3939,,102,36,greek1516_Page_102_Line36.gt.tif,greek1516_Page_102_Line36.gt.txt,Mar,12,4
3940,,102,37,greek1516_Page_102_Line37.gt.tif,greek1516_Page_102_Line37.gt.txt,Mar,12,5
3941,,102,38,greek1516_Page_102_Line38.gt.tif,greek1516_Page_102_Line38.gt.txt,Mar,12,5
3942,,103,1,greek1516_Page_103_Line1.gt.tif,greek1516_Page_103_Line1.gt.txt,Mar,12,6
3943,,103,2,greek1516_Page_103_Line2.gt.tif,greek1516_Page_103_Line2.gt.txt,Mar,12,6
3944,,103,3,greek1516_Page_103_Line3.gt.tif,greek1516_Page_103_Line3.gt.txt,Mar,12,6
3945,,103,4,greek1516_Page_103_Line4.gt.tif,greek1516_Page_103_Line4.gt.txt,Mar,12,7
3946,,103,5,greek1516_Page_103_Line5.gt.tif,greek1516_Page_103_Line5.gt.txt,Mar,12,7
3947,,103,6,greek1516_Page_103_Line6.gt.tif,greek1516_Page_103_Line6.gt.txt,Mar,12,7
3948,,103,7,greek1516_Page_103_Line7.gt.tif,greek1516_Page_103_Line7.gt.txt,Mar,12,8
3949,,103,8,greek1516_Page_103_Line8.gt.tif,greek1516_Page_103_Line8.gt.txt,Mar,12,8
3950,,103,9,greek1516_Page_103_Line9.gt.tif,greek1516_Page_103_Line9.gt.txt,Mar,12,9
3951,,103,10,greek1516_Page_103_Line10.gt.tif,greek1516_Page_103_Line10.gt.txt,Mar,12,9
3952,,103,11,greek1516_Page_103_Line11.gt.tif,greek1516_Page_103_Line11.gt.txt,Mar,12,9
3953,,103,12,greek1516_Page_103_Line12.gt.tif,greek1516_Page_103_Line12.gt.txt,Mar,12,10
3954,,103,13,greek1516_Page_103_Line13.gt.tif,greek1516_Page_103_Line13.gt.txt,Mar,12,10
3955,,103,14,greek1516_Page_103_Line14.gt.tif,greek1516_Page_103_Line14.gt.txt,Mar,12,11
3956,,103,15,greek1516_Page_103_Line15.gt.tif,greek1516_Page_103_Line15.gt.txt,Mar,12,11
3957,,103,16,greek1516_Page_103_Line16.gt.tif,greek1516_Page_103_Line16.gt.txt,Mar,12,12
3958,,103,17,greek1516_Page_103_Line17.gt.tif,greek1516_Page_103_Line17.gt.txt,Mar,12,12
3959,,103,18,greek1516_Page_103_Line18.gt.tif,greek1516_Page_103_Line18.gt.txt,Mar,12,12
