LineImageFile,ImgPageNum,ImgPageLineNum,LineTextFile,PageTextFile,StartBook,StartChapter,StartVerse
greek1516_Page_130_Line37.tif,130,37,,,,,
greek1516_Page_130_Line38.tif,130,38,,,,,
greek1516_Page_130_Line39.tif,130,39,,,,,
greek1516_Page_130_Line40.tif,130,40,,,,,
greek1516_Page_131_Line1.tif,131,1,,,,,
greek1516_Page_131_Line2.tif,131,2,,,,,
greek1516_Page_131_Line3.tif,131,3,,,,,
greek1516_Page_131_Line4.tif,131,4,,,,,
greek1516_Page_131_Line5.tif,131,5,,,,,
greek1516_Page_131_Line6.tif,131,6,,,,,
greek1516_Page_131_Line7.tif,131,7,,,,,
greek1516_Page_131_Line8.tif,131,8,,,,,
greek1516_Page_131_Line9.tif,131,9,,,,,
greek1516_Page_131_Line10.tif,131,10,,,,,
greek1516_Page_131_Line11.tif,131,11,,,,,
greek1516_Page_131_Line12.tif,131,12,,,,,
greek1516_Page_131_Line13.tif,131,13,,,,,
greek1516_Page_131_Line14.tif,131,14,,,,,
greek1516_Page_131_Line15.tif,131,15,,,,,
greek1516_Page_131_Line16.tif,131,16,,,,,
greek1516_Page_131_Line17.tif,131,17,,,,,
greek1516_Page_131_Line18.tif,131,18,,,,,
greek1516_Page_131_Line19.tif,131,19,,,,,
greek1516_Page_131_Line20.tif,131,20,,,,,
greek1516_Page_131_Line21.tif,131,21,,,,,
greek1516_Page_131_Line22.tif,131,22,,,,,
greek1516_Page_131_Line23.tif,131,23,,,,,
greek1516_Page_131_Line24.tif,131,24,,,,,
greek1516_Page_131_Line25.tif,131,25,,,,,
greek1516_Page_131_Line26.tif,131,26,,,,,
greek1516_Page_131_Line27.tif,131,27,,,,,
greek1516_Page_131_Line28.tif,131,28,,,,,
greek1516_Page_131_Line29.tif,131,29,,,,,
greek1516_Page_131_Line30.tif,131,30,,,,,
greek1516_Page_131_Line31.tif,131,31,,,,,
greek1516_Page_131_Line32.tif,131,32,,,,,
greek1516_Page_131_Line33.tif,131,33,,,,,
greek1516_Page_131_Line34.tif,131,34,,,,,
greek1516_Page_131_Line35.tif,131,35,,,,,
greek1516_Page_131_Line36.tif,131,36,,,,,
greek1516_Page_131_Line37.tif,131,37,,,,,
greek1516_Page_131_Line38.tif,131,38,,,,,
greek1516_Page_131_Line39.tif,131,39,,,,,
greek1516_Page_131_Line40.tif,131,40,,,,,
greek1516_Page_132_Line1.tif,132,1,,,,,
greek1516_Page_132_Line2.tif,132,2,,,,,
greek1516_Page_132_Line3.tif,132,3,,,,,
greek1516_Page_132_Line4.tif,132,4,,,,,
greek1516_Page_132_Line5.tif,132,5,,,,,
greek1516_Page_132_Line6.tif,132,6,,,,,
greek1516_Page_132_Line7.tif,132,7,,,,,
greek1516_Page_132_Line8.tif,132,8,,,,,
greek1516_Page_132_Line9.tif,132,9,,,,,
greek1516_Page_132_Line10.tif,132,10,,,,,
greek1516_Page_132_Line11.tif,132,11,,,,,
greek1516_Page_132_Line12.tif,132,12,,,,,
greek1516_Page_132_Line13.tif,132,13,,,,,
greek1516_Page_132_Line14.tif,132,14,,,,,
greek1516_Page_132_Line15.tif,132,15,,,,,
greek1516_Page_132_Line16.tif,132,16,,,,,
greek1516_Page_132_Line17.tif,132,17,,,,,
greek1516_Page_132_Line18.tif,132,18,,,,,
greek1516_Page_132_Line19.tif,132,19,,,,,
greek1516_Page_132_Line20.tif,132,20,,,,,
greek1516_Page_132_Line21.tif,132,21,,,,,
greek1516_Page_132_Line22.tif,132,22,,,,,
greek1516_Page_132_Line23.tif,132,23,,,,,
greek1516_Page_132_Line24.tif,132,24,,,,,
greek1516_Page_132_Line25.tif,132,25,,,,,
greek1516_Page_132_Line26.tif,132,26,,,,,
greek1516_Page_132_Line27.tif,132,27,,,,,
greek1516_Page_132_Line28.tif,132,28,,,,,
greek1516_Page_132_Line29.tif,132,29,,,,,
greek1516_Page_132_Line30.tif,132,30,,,,,
greek1516_Page_132_Line31.tif,132,31,,,,,
greek1516_Page_132_Line32.tif,132,32,,,,,
greek1516_Page_132_Line33.tif,132,33,,,,,
greek1516_Page_132_Line34.tif,132,34,,,,,
greek1516_Page_132_Line35.tif,132,35,,,,,
greek1516_Page_132_Line36.tif,132,36,,,,,
greek1516_Page_132_Line37.tif,132,37,,,,,
greek1516_Page_132_Line38.tif,132,38,,,,,
greek1516_Page_132_Line39.tif,132,39,,,,,
greek1516_Page_132_Line40.tif,132,40,,,,,
greek1516_Page_133_Line1.tif,133,1,,,,,
greek1516_Page_133_Line2.tif,133,2,,,,,
greek1516_Page_133_Line3.tif,133,3,,,,,
greek1516_Page_133_Line4.tif,133,4,,,,,
greek1516_Page_133_Line5.tif,133,5,,,,,
greek1516_Page_133_Line6.tif,133,6,,,,,
greek1516_Page_133_Line7.tif,133,7,,,,,
greek1516_Page_133_Line8.tif,133,8,,,,,
greek1516_Page_133_Line9.tif,133,9,,,,,
greek1516_Page_133_Line10.tif,133,10,,,,,
greek1516_Page_133_Line11.tif,133,11,,,,,
greek1516_Page_133_Line12.tif,133,12,,,,,
greek1516_Page_133_Line13.tif,133,13,,,,,
greek1516_Page_133_Line14.tif,133,14,,,,,
greek1516_Page_133_Line15.tif,133,15,,,,,
greek1516_Page_133_Line16.tif,133,16,,,,,
greek1516_Page_133_Line17.tif,133,17,,,,,
greek1516_Page_133_Line18.tif,133,18,,,,,
greek1516_Page_133_Line19.tif,133,19,,,,,
greek1516_Page_133_Line20.tif,133,20,,,,,
greek1516_Page_133_Line21.tif,133,21,,,,,
greek1516_Page_133_Line22.tif,133,22,,,,,
greek1516_Page_133_Line23.tif,133,23,,,,,
greek1516_Page_133_Line24.tif,133,24,,,,,
greek1516_Page_133_Line25.tif,133,25,,,,,
greek1516_Page_133_Line26.tif,133,26,,,,,
greek1516_Page_133_Line27.tif,133,27,,,,,
greek1516_Page_133_Line28.tif,133,28,,,,,
greek1516_Page_133_Line29.tif,133,29,,,,,
greek1516_Page_133_Line30.tif,133,30,,,,,
greek1516_Page_133_Line31.tif,133,31,,,,,
greek1516_Page_133_Line32.tif,133,32,,,,,
greek1516_Page_133_Line33.tif,133,33,,,,,
greek1516_Page_133_Line34.tif,133,34,,,,,
greek1516_Page_133_Line35.tif,133,35,,,,,
greek1516_Page_133_Line36.tif,133,36,,,,,
greek1516_Page_133_Line37.tif,133,37,,,,,
greek1516_Page_133_Line38.tif,133,38,,,,,
greek1516_Page_133_Line39.tif,133,39,,,,,
greek1516_Page_133_Line40.tif,133,40,,,,,
greek1516_Page_134_Line1.tif,134,1,,,,,
greek1516_Page_134_Line2.tif,134,2,,,,,
greek1516_Page_134_Line3.tif,134,3,,,,,
greek1516_Page_134_Line4.tif,134,4,,,,,
greek1516_Page_134_Line5.tif,134,5,,,,,
greek1516_Page_134_Line6.tif,134,6,,,,,
greek1516_Page_134_Line7.tif,134,7,,,,,
greek1516_Page_134_Line8.tif,134,8,,,,,
greek1516_Page_134_Line9.tif,134,9,,,,,
greek1516_Page_134_Line10.tif,134,10,,,,,
greek1516_Page_134_Line11.tif,134,11,,,,,
greek1516_Page_134_Line12.tif,134,12,,,,,
greek1516_Page_134_Line13.tif,134,13,,,,,
greek1516_Page_134_Line14.tif,134,14,,,,,
greek1516_Page_134_Line15.tif,134,15,,,,,
greek1516_Page_134_Line16.tif,134,16,,,,,
greek1516_Page_134_Line17.tif,134,17,,,,,
greek1516_Page_134_Line18.tif,134,18,,,,,
greek1516_Page_134_Line19.tif,134,19,,,,,
greek1516_Page_134_Line20.tif,134,20,,,,,
greek1516_Page_134_Line21.tif,134,21,,,,,
greek1516_Page_134_Line22.tif,134,22,,,,,
greek1516_Page_134_Line23.tif,134,23,,,,,
greek1516_Page_134_Line24.tif,134,24,,,,,
greek1516_Page_134_Line25.tif,134,25,,,,,
greek1516_Page_134_Line26.tif,134,26,,,,,
greek1516_Page_134_Line27.tif,134,27,,,,,
greek1516_Page_134_Line28.tif,134,28,,,,,
greek1516_Page_134_Line29.tif,134,29,,,,,
greek1516_Page_134_Line30.tif,134,30,,,,,
greek1516_Page_134_Line31.tif,134,31,,,,,
greek1516_Page_134_Line32.tif,134,32,,,,,
greek1516_Page_134_Line33.tif,134,33,,,,,
greek1516_Page_134_Line34.tif,134,34,,,,,
greek1516_Page_134_Line35.tif,134,35,,,,,
greek1516_Page_134_Line36.tif,134,36,,,,,
greek1516_Page_134_Line37.tif,134,37,,,,,
greek1516_Page_134_Line38.tif,134,38,,,,,
greek1516_Page_134_Line39.tif,134,39,,,,,
greek1516_Page_134_Line40.tif,134,40,,,,,
greek1516_Page_135_Line1.tif,135,1,,,,,
greek1516_Page_135_Line2.tif,135,2,,,,,
greek1516_Page_135_Line3.tif,135,3,,,,,
greek1516_Page_135_Line4.tif,135,4,,,,,
greek1516_Page_135_Line5.tif,135,5,,,,,
greek1516_Page_135_Line6.tif,135,6,,,,,
greek1516_Page_135_Line7.tif,135,7,,,,,
greek1516_Page_135_Line8.tif,135,8,,,,,
greek1516_Page_135_Line9.tif,135,9,,,,,
greek1516_Page_135_Line10.tif,135,10,,,,,
greek1516_Page_135_Line11.tif,135,11,,,,,
greek1516_Page_135_Line12.tif,135,12,,,,,
greek1516_Page_135_Line13.tif,135,13,,,,,
greek1516_Page_135_Line14.tif,135,14,,,,,
greek1516_Page_135_Line15.tif,135,15,,,,,
greek1516_Page_135_Line16.tif,135,16,,,,,
greek1516_Page_135_Line17.tif,135,17,,,,,
greek1516_Page_135_Line18.tif,135,18,,,,,
greek1516_Page_135_Line19.tif,135,19,,,,,
greek1516_Page_135_Line20.tif,135,20,,,,,
greek1516_Page_135_Line21.tif,135,21,,,,,
greek1516_Page_135_Line22.tif,135,22,,,,,
greek1516_Page_135_Line23.tif,135,23,,,,,
greek1516_Page_135_Line24.tif,135,24,,,,,
greek1516_Page_135_Line25.tif,135,25,,,,,
greek1516_Page_135_Line26.tif,135,26,,,,,
greek1516_Page_135_Line27.tif,135,27,,,,,
greek1516_Page_135_Line28.tif,135,28,,,,,
greek1516_Page_135_Line29.tif,135,29,,,,,
greek1516_Page_135_Line30.tif,135,30,,,,,
greek1516_Page_135_Line31.tif,135,31,,,,,
greek1516_Page_135_Line32.tif,135,32,,,,,
greek1516_Page_135_Line33.tif,135,33,,,,,
greek1516_Page_135_Line34.tif,135,34,,,,,
greek1516_Page_135_Line35.tif,135,35,,,,,
greek1516_Page_135_Line36.tif,135,36,,,,,
greek1516_Page_135_Line37.tif,135,37,,,,,
greek1516_Page_135_Line38.tif,135,38,,,,,
greek1516_Page_135_Line39.tif,135,39,,,,,
greek1516_Page_135_Line40.tif,135,40,,,,,
greek1516_Page_136_Line1.tif,136,1,,,,,
greek1516_Page_136_Line2.tif,136,2,,,,,
greek1516_Page_136_Line3.tif,136,3,,,,,
greek1516_Page_136_Line4.tif,136,4,,,,,
greek1516_Page_136_Line5.tif,136,5,,,,,
greek1516_Page_136_Line6.tif,136,6,,,,,
greek1516_Page_136_Line7.tif,136,7,,,,,
greek1516_Page_136_Line8.tif,136,8,,,,,
greek1516_Page_136_Line9.tif,136,9,,,,,
greek1516_Page_136_Line10.tif,136,10,,,,,
greek1516_Page_136_Line11.tif,136,11,,,,,
greek1516_Page_136_Line12.tif,136,12,,,,,
greek1516_Page_136_Line13.tif,136,13,,,,,
greek1516_Page_136_Line14.tif,136,14,,,,,
greek1516_Page_136_Line15.tif,136,15,,,,,
greek1516_Page_136_Line16.tif,136,16,,,,,
greek1516_Page_136_Line17.tif,136,17,,,,,
greek1516_Page_136_Line18.tif,136,18,,,,,
greek1516_Page_136_Line19.tif,136,19,,,,,
greek1516_Page_136_Line20.tif,136,20,,,,,
greek1516_Page_136_Line21.tif,136,21,,,,,
greek1516_Page_136_Line22.tif,136,22,,,,,
greek1516_Page_136_Line23.tif,136,23,,,,,
greek1516_Page_136_Line24.tif,136,24,,,,,
greek1516_Page_136_Line25.tif,136,25,,,,,
greek1516_Page_136_Line26.tif,136,26,,,,,
greek1516_Page_136_Line27.tif,136,27,,,,,
greek1516_Page_136_Line28.tif,136,28,,,,,
greek1516_Page_136_Line29.tif,136,29,,,,,
greek1516_Page_136_Line30.tif,136,30,,,,,
greek1516_Page_136_Line31.tif,136,31,,,,,
greek1516_Page_136_Line32.tif,136,32,,,,,
greek1516_Page_136_Line33.tif,136,33,,,,,
greek1516_Page_136_Line34.tif,136,34,,,,,
greek1516_Page_136_Line35.tif,136,35,,,,,
greek1516_Page_136_Line36.tif,136,36,,,,,
greek1516_Page_136_Line37.tif,136,37,,,,,
greek1516_Page_136_Line38.tif,136,38,,,,,
greek1516_Page_136_Line39.tif,136,39,,,,,
greek1516_Page_136_Line40.tif,136,40,,,,,
greek1516_Page_137_Line1.tif,137,1,,,,,
greek1516_Page_137_Line2.tif,137,2,,,,,
greek1516_Page_137_Line3.tif,137,3,,,,,
greek1516_Page_137_Line4.tif,137,4,,,,,
greek1516_Page_137_Line5.tif,137,5,,,,,
greek1516_Page_137_Line6.tif,137,6,,,,,
greek1516_Page_137_Line7.tif,137,7,,,,,
greek1516_Page_137_Line8.tif,137,8,,,,,
greek1516_Page_137_Line9.tif,137,9,,,,,
greek1516_Page_137_Line10.tif,137,10,,,,,
greek1516_Page_137_Line11.tif,137,11,,,,,
greek1516_Page_137_Line12.tif,137,12,,,,,
greek1516_Page_137_Line13.tif,137,13,,,,,
greek1516_Page_137_Line14.tif,137,14,,,,,
greek1516_Page_137_Line15.tif,137,15,,,,,
greek1516_Page_137_Line16.tif,137,16,,,,,
greek1516_Page_137_Line17.tif,137,17,,,,,
greek1516_Page_137_Line18.tif,137,18,,,,,
greek1516_Page_137_Line19.tif,137,19,,,,,
greek1516_Page_137_Line20.tif,137,20,,,,,
greek1516_Page_137_Line21.tif,137,21,,,,,
greek1516_Page_137_Line22.tif,137,22,,,,,
greek1516_Page_137_Line23.tif,137,23,,,,,
greek1516_Page_137_Line24.tif,137,24,,,,,
greek1516_Page_137_Line25.tif,137,25,,,,,
greek1516_Page_137_Line26.tif,137,26,,,,,
greek1516_Page_137_Line27.tif,137,27,,,,,
greek1516_Page_137_Line28.tif,137,28,,,,,
greek1516_Page_137_Line29.tif,137,29,,,,,
greek1516_Page_137_Line30.tif,137,30,,,,,
greek1516_Page_137_Line31.tif,137,31,,,,,
greek1516_Page_137_Line32.tif,137,32,,,,,
greek1516_Page_137_Line33.tif,137,33,,,,,
greek1516_Page_137_Line34.tif,137,34,,,,,
greek1516_Page_137_Line35.tif,137,35,,,,,
greek1516_Page_137_Line36.tif,137,36,,,,,
greek1516_Page_137_Line37.tif,137,37,,,,,
greek1516_Page_137_Line38.tif,137,38,,,,,
greek1516_Page_137_Line39.tif,137,39,,,,,
greek1516_Page_138_Line1.tif,138,1,,,,,
greek1516_Page_138_Line2.tif,138,2,,,,,
greek1516_Page_138_Line3.tif,138,3,,,,,
greek1516_Page_138_Line4.tif,138,4,,,,,
greek1516_Page_138_Line5.tif,138,5,,,,,
greek1516_Page_138_Line6.tif,138,6,,,,,
greek1516_Page_138_Line7.tif,138,7,,,,,
greek1516_Page_138_Line8.tif,138,8,,,,,
greek1516_Page_138_Line9.tif,138,9,,,,,
greek1516_Page_138_Line10.tif,138,10,,,,,
greek1516_Page_138_Line11.tif,138,11,,,,,
greek1516_Page_138_Line12.tif,138,12,,,,,
greek1516_Page_138_Line13.tif,138,13,,,,,
greek1516_Page_138_Line14.tif,138,14,,,,,
greek1516_Page_138_Line15.tif,138,15,,,,,
greek1516_Page_138_Line16.tif,138,16,,,,,
greek1516_Page_138_Line17.tif,138,17,,,,,
greek1516_Page_138_Line18.tif,138,18,,,,,
greek1516_Page_138_Line19.tif,138,19,,,,,
greek1516_Page_138_Line20.tif,138,20,,,,,
greek1516_Page_138_Line21.tif,138,21,,,,,
greek1516_Page_138_Line22.tif,138,22,,,,,
greek1516_Page_138_Line23.tif,138,23,,,,,
greek1516_Page_138_Line24.tif,138,24,,,,,
greek1516_Page_138_Line25.tif,138,25,,,,,
greek1516_Page_138_Line26.tif,138,26,,,,,
greek1516_Page_138_Line27.tif,138,27,,,,,
greek1516_Page_138_Line28.tif,138,28,,,,,
greek1516_Page_138_Line29.tif,138,29,,,,,
greek1516_Page_138_Line30.tif,138,30,,,,,
greek1516_Page_138_Line31.tif,138,31,,,,,
greek1516_Page_138_Line32.tif,138,32,,,,,
greek1516_Page_138_Line33.tif,138,33,,,,,
greek1516_Page_138_Line34.tif,138,34,,,,,
greek1516_Page_138_Line35.tif,138,35,,,,,
greek1516_Page_138_Line36.tif,138,36,,,,,
greek1516_Page_138_Line37.tif,138,37,,,,,
greek1516_Page_138_Line38.tif,138,38,,,,,
greek1516_Page_138_Line39.tif,138,39,,,,,
greek1516_Page_139_Line1.tif,139,1,,,,,
greek1516_Page_139_Line2.tif,139,2,,,,,
greek1516_Page_139_Line3.tif,139,3,,,,,
greek1516_Page_139_Line4.tif,139,4,,,,,
greek1516_Page_139_Line5.tif,139,5,,,,,
greek1516_Page_139_Line6.tif,139,6,,,,,
greek1516_Page_139_Line7.tif,139,7,,,,,
greek1516_Page_139_Line8.tif,139,8,,,,,
greek1516_Page_139_Line9.tif,139,9,,,,,
greek1516_Page_139_Line10.tif,139,10,,,,,
greek1516_Page_139_Line11.tif,139,11,,,,,
greek1516_Page_139_Line12.tif,139,12,,,,,
greek1516_Page_139_Line13.tif,139,13,,,,,
greek1516_Page_139_Line14.tif,139,14,,,,,
greek1516_Page_139_Line15.tif,139,15,,,,,
greek1516_Page_139_Line16.tif,139,16,,,,,
greek1516_Page_139_Line17.tif,139,17,,,,,
greek1516_Page_139_Line18.tif,139,18,,,,,
greek1516_Page_139_Line19.tif,139,19,,,,,
greek1516_Page_139_Line20.tif,139,20,,,,,
greek1516_Page_139_Line21.tif,139,21,,,,,
greek1516_Page_139_Line22.tif,139,22,,,,,
greek1516_Page_139_Line23.tif,139,23,,,,,
greek1516_Page_139_Line24.tif,139,24,,,,,
greek1516_Page_139_Line25.tif,139,25,,,,,
greek1516_Page_139_Line26.tif,139,26,,,,,
greek1516_Page_139_Line27.tif,139,27,,,,,
greek1516_Page_139_Line28.tif,139,28,,,,,
greek1516_Page_139_Line29.tif,139,29,,,,,
greek1516_Page_139_Line30.tif,139,30,,,,,
greek1516_Page_139_Line31.tif,139,31,,,,,
greek1516_Page_139_Line32.tif,139,32,,,,,
greek1516_Page_139_Line33.tif,139,33,,,,,
greek1516_Page_139_Line34.tif,139,34,,,,,
greek1516_Page_139_Line35.tif,139,35,,,,,
greek1516_Page_139_Line36.tif,139,36,,,,,
greek1516_Page_139_Line37.tif,139,37,,,,,
greek1516_Page_139_Line38.tif,139,38,,,,,
greek1516_Page_139_Line39.tif,139,39,,,,,
greek1516_Page_140_Line1.tif,140,1,,,,,
greek1516_Page_140_Line2.tif,140,2,,,,,
greek1516_Page_140_Line3.tif,140,3,,,,,
greek1516_Page_140_Line4.tif,140,4,,,,,
greek1516_Page_140_Line5.tif,140,5,,,,,
greek1516_Page_140_Line6.tif,140,6,,,,,
greek1516_Page_140_Line7.tif,140,7,,,,,
greek1516_Page_140_Line8.tif,140,8,,,,,
greek1516_Page_140_Line9.tif,140,9,,,,,
greek1516_Page_140_Line10.tif,140,10,,,,,
greek1516_Page_140_Line11.tif,140,11,,,,,
greek1516_Page_140_Line12.tif,140,12,,,,,
greek1516_Page_140_Line13.tif,140,13,,,,,
greek1516_Page_140_Line14.tif,140,14,,,,,
greek1516_Page_140_Line15.tif,140,15,,,,,
greek1516_Page_140_Line16.tif,140,16,,,,,
greek1516_Page_140_Line17.tif,140,17,,,,,
greek1516_Page_140_Line18.tif,140,18,,,,,
greek1516_Page_140_Line19.tif,140,19,,,,,
greek1516_Page_140_Line20.tif,140,20,,,,,
greek1516_Page_140_Line21.tif,140,21,,,,,
greek1516_Page_140_Line22.tif,140,22,,,,,
greek1516_Page_140_Line23.tif,140,23,,,,,
greek1516_Page_140_Line24.tif,140,24,,,,,
greek1516_Page_140_Line25.tif,140,25,,,,,
greek1516_Page_140_Line26.tif,140,26,,,,,
greek1516_Page_140_Line27.tif,140,27,,,,,
greek1516_Page_140_Line28.tif,140,28,,,,,
greek1516_Page_140_Line29.tif,140,29,,,,,
greek1516_Page_140_Line30.tif,140,30,,,,,
greek1516_Page_140_Line31.tif,140,31,,,,,
greek1516_Page_140_Line32.tif,140,32,,,,,
greek1516_Page_140_Line33.tif,140,33,,,,,
greek1516_Page_140_Line34.tif,140,34,,,,,
greek1516_Page_140_Line35.tif,140,35,,,,,
greek1516_Page_140_Line36.tif,140,36,,,,,
greek1516_Page_140_Line37.tif,140,37,,,,,
greek1516_Page_140_Line38.tif,140,38,,,,,
greek1516_Page_140_Line39.tif,140,39,,,,,
greek1516_Page_141_Line1.tif,141,1,,,,,
greek1516_Page_141_Line2.tif,141,2,,,,,
greek1516_Page_141_Line3.tif,141,3,,,,,
greek1516_Page_141_Line4.tif,141,4,,,,,
greek1516_Page_141_Line5.tif,141,5,,,,,
greek1516_Page_141_Line6.tif,141,6,,,,,
greek1516_Page_141_Line7.tif,141,7,,,,,
greek1516_Page_141_Line8.tif,141,8,,,,,
greek1516_Page_141_Line9.tif,141,9,,,,,
greek1516_Page_141_Line10.tif,141,10,,,,,
greek1516_Page_141_Line11.tif,141,11,,,,,
greek1516_Page_141_Line12.tif,141,12,,,,,
greek1516_Page_141_Line13.tif,141,13,,,,,
greek1516_Page_141_Line14.tif,141,14,,,,,
greek1516_Page_141_Line15.tif,141,15,,,,,
greek1516_Page_141_Line16.tif,141,16,,,,,
greek1516_Page_141_Line17.tif,141,17,,,,,
greek1516_Page_141_Line18.tif,141,18,,,,,
greek1516_Page_141_Line19.tif,141,19,,,,,
greek1516_Page_141_Line20.tif,141,20,,,,,
greek1516_Page_141_Line21.tif,141,21,,,,,
greek1516_Page_141_Line22.tif,141,22,,,,,
greek1516_Page_141_Line23.tif,141,23,,,,,
greek1516_Page_141_Line24.tif,141,24,,,,,
greek1516_Page_141_Line25.tif,141,25,,,,,
greek1516_Page_141_Line26.tif,141,26,,,,,
greek1516_Page_141_Line27.tif,141,27,,,,,
greek1516_Page_141_Line28.tif,141,28,,,,,
greek1516_Page_141_Line29.tif,141,29,,,,,
greek1516_Page_141_Line30.tif,141,30,,,,,
greek1516_Page_141_Line31.tif,141,31,,,,,
greek1516_Page_141_Line32.tif,141,32,,,,,
greek1516_Page_141_Line33.tif,141,33,,,,,
greek1516_Page_141_Line34.tif,141,34,,,,,
greek1516_Page_141_Line35.tif,141,35,,,,,
greek1516_Page_141_Line36.tif,141,36,,,,,
greek1516_Page_141_Line37.tif,141,37,,,,,
greek1516_Page_141_Line38.tif,141,38,,,,,
greek1516_Page_141_Line39.tif,141,39,,,,,
greek1516_Page_142_Line1.tif,142,1,,,,,
greek1516_Page_142_Line2.tif,142,2,,,,,
greek1516_Page_142_Line3.tif,142,3,,,,,
greek1516_Page_142_Line4.tif,142,4,,,,,
greek1516_Page_142_Line5.tif,142,5,,,,,
greek1516_Page_142_Line6.tif,142,6,,,,,
greek1516_Page_142_Line7.tif,142,7,,,,,
greek1516_Page_142_Line8.tif,142,8,,,,,
greek1516_Page_142_Line9.tif,142,9,,,,,
greek1516_Page_142_Line10.tif,142,10,,,,,
greek1516_Page_142_Line11.tif,142,11,,,,,
greek1516_Page_142_Line12.tif,142,12,,,,,
greek1516_Page_142_Line13.tif,142,13,,,,,
greek1516_Page_142_Line14.tif,142,14,,,,,
greek1516_Page_142_Line15.tif,142,15,,,,,
greek1516_Page_142_Line16.tif,142,16,,,,,
greek1516_Page_142_Line17.tif,142,17,,,,,
greek1516_Page_142_Line18.tif,142,18,,,,,
greek1516_Page_142_Line19.tif,142,19,,,,,
greek1516_Page_142_Line20.tif,142,20,,,,,
greek1516_Page_142_Line21.tif,142,21,,,,,
greek1516_Page_142_Line22.tif,142,22,,,,,
greek1516_Page_142_Line23.tif,142,23,,,,,
greek1516_Page_142_Line24.tif,142,24,,,,,
greek1516_Page_142_Line25.tif,142,25,,,,,
greek1516_Page_142_Line26.tif,142,26,,,,,
greek1516_Page_142_Line27.tif,142,27,,,,,
greek1516_Page_142_Line28.tif,142,28,,,,,
greek1516_Page_142_Line29.tif,142,29,,,,,
greek1516_Page_142_Line30.tif,142,30,,,,,
greek1516_Page_142_Line31.tif,142,31,,,,,
greek1516_Page_142_Line32.tif,142,32,,,,,
greek1516_Page_142_Line33.tif,142,33,,,,,
greek1516_Page_142_Line34.tif,142,34,,,,,
greek1516_Page_142_Line35.tif,142,35,,,,,
greek1516_Page_142_Line36.tif,142,36,,,,,
greek1516_Page_142_Line37.tif,142,37,,,,,
greek1516_Page_142_Line38.tif,142,38,,,,,
greek1516_Page_142_Line39.tif,142,39,,,,,
greek1516_Page_142_Line40.tif,142,40,,,,,
greek1516_Page_143_Line1.tif,143,1,,,,,
greek1516_Page_143_Line2.tif,143,2,,,,,
greek1516_Page_143_Line3.tif,143,3,,,,,
greek1516_Page_143_Line4.tif,143,4,,,,,
greek1516_Page_143_Line5.tif,143,5,,,,,
greek1516_Page_143_Line6.tif,143,6,,,,,
greek1516_Page_143_Line7.tif,143,7,,,,,
greek1516_Page_143_Line8.tif,143,8,,,,,
greek1516_Page_143_Line9.tif,143,9,,,,,
greek1516_Page_143_Line10.tif,143,10,,,,,
greek1516_Page_143_Line11.tif,143,11,,,,,
greek1516_Page_143_Line12.tif,143,12,,,,,
greek1516_Page_143_Line13.tif,143,13,,,,,
greek1516_Page_143_Line14.tif,143,14,,,,,
greek1516_Page_143_Line15.tif,143,15,,,,,
greek1516_Page_143_Line16.tif,143,16,,,,,
greek1516_Page_143_Line17.tif,143,17,,,,,
greek1516_Page_143_Line18.tif,143,18,,,,,
greek1516_Page_143_Line19.tif,143,19,,,,,
greek1516_Page_143_Line20.tif,143,20,,,,,
greek1516_Page_143_Line21.tif,143,21,,,,,
greek1516_Page_143_Line22.tif,143,22,,,,,
greek1516_Page_143_Line23.tif,143,23,,,,,
greek1516_Page_143_Line24.tif,143,24,,,,,
greek1516_Page_143_Line25.tif,143,25,,,,,
greek1516_Page_143_Line26.tif,143,26,,,,,
greek1516_Page_143_Line27.tif,143,27,,,,,
greek1516_Page_143_Line28.tif,143,28,,,,,
greek1516_Page_143_Line29.tif,143,29,,,,,
greek1516_Page_143_Line30.tif,143,30,,,,,
greek1516_Page_143_Line31.tif,143,31,,,,,
greek1516_Page_143_Line32.tif,143,32,,,,,
greek1516_Page_143_Line33.tif,143,33,,,,,
greek1516_Page_143_Line34.tif,143,34,,,,,
greek1516_Page_143_Line35.tif,143,35,,,,,
greek1516_Page_143_Line36.tif,143,36,,,,,
greek1516_Page_143_Line37.tif,143,37,,,,,
greek1516_Page_143_Line38.tif,143,38,,,,,
greek1516_Page_143_Line39.tif,143,39,,,,,
greek1516_Page_143_Line40.tif,143,40,,,,,
greek1516_Page_144_Line1.tif,144,1,,,,,
greek1516_Page_144_Line2.tif,144,2,,,,,
greek1516_Page_144_Line3.tif,144,3,,,,,
greek1516_Page_144_Line4.tif,144,4,,,,,
greek1516_Page_144_Line5.tif,144,5,,,,,
greek1516_Page_144_Line6.tif,144,6,,,,,
greek1516_Page_144_Line7.tif,144,7,,,,,
greek1516_Page_144_Line8.tif,144,8,,,,,
greek1516_Page_144_Line9.tif,144,9,,,,,
greek1516_Page_144_Line10.tif,144,10,,,,,
greek1516_Page_144_Line11.tif,144,11,,,,,
greek1516_Page_144_Line12.tif,144,12,,,,,
greek1516_Page_144_Line13.tif,144,13,,,,,
greek1516_Page_144_Line14.tif,144,14,,,,,
greek1516_Page_144_Line15.tif,144,15,,,,,
greek1516_Page_144_Line16.tif,144,16,,,,,
greek1516_Page_144_Line17.tif,144,17,,,,,
